INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010002LI122100010002014653,20201201,49,화,26,부산광역시,2638,사하구,8,MALE,2,8058.075356,1583.491633
LI122100010002LI122100010002014654,20201201,49,화,26,부산광역시,2638,사하구,3,FEMALE,2,7924.434018,278.5768729
LI122100010002LI122100010002014655,20201201,49,화,26,부산광역시,2638,사하구,2,FEMALE,6,11465.07692,271.7642325
LI122100010002LI122100010002014656,20201201,49,화,26,부산광역시,2638,사하구,10,MALE,2,8970.383332,1147.299751
LI122100010002LI122100010002014657,20201201,49,화,26,부산광역시,2638,사하구,12,FEMALE,0,2057.06282,116.9583926
LI122100010002LI122100010002014658,20201201,49,화,26,부산광역시,2638,사하구,10,FEMALE,5,12315.56856,1702.836495
LI122100010002LI122100010002014659,20201201,49,화,26,부산광역시,2638,사하구,12,FEMALE,1,9858.606667,724.4615421
LI122100010002LI122100010002014660,20201201,49,화,26,부산광역시,2638,사하구,18,MALE,0,1375.819051,115.1171925
LI122100010002LI122100010002014661,20201201,49,화,26,부산광역시,2638,사하구,0,FEMALE,2,9524.663027,655.3793918
LI122100010002LI122100010002014662,20201201,49,화,26,부산광역시,2638,사하구,8,FEMALE,6,11377.1774,1810.06825
LI122100010002LI122100010002014663,20201201,49,화,26,부산광역시,2638,사하구,12,MALE,0,1782.998285,126.4572909
LI122100010002LI122100010002014664,20201201,49,화,26,부산광역시,2638,사하구,22,MALE,1,10100.93027,810.8770235
LI122100010002LI122100010002014665,20201201,49,화,26,부산광역시,2638,사하구,23,MALE,5,10417.04734,1081.321714
LI122100010002LI122100010002014666,20201201,49,화,26,부산광역시,2638,사하구,1,MALE,7,6858.24468,180.4407146
LI122100010002LI122100010002014667,20201201,49,화,26,부산광역시,2638,사하구,15,FEMALE,7,10187.95438,1262.925105
LI122100010002LI122100010002014668,20201201,49,화,26,부산광역시,2638,사하구,14,FEMALE,1,10193.44881,876.0645113
LI122100010002LI122100010002014669,20201201,49,화,26,부산광역시,2638,사하구,4,FEMALE,0,1067.837883,14.78939772
LI122100010002LI122100010002014670,20201201,49,화,26,부산광역시,2638,사하구,19,MALE,4,10415.30029,2746.119651
LI122100010002LI122100010002014671,20201201,49,화,26,부산광역시,2638,사하구,15,MALE,0,1932.276428,193.994108
LI122100010002LI122100010002014672,20201201,49,화,26,부산광역시,2638,사하구,21,FEMALE,7,9180.557303,425.2418476
LI122100010002LI122100010002014673,20201201,49,화,26,부산광역시,2638,사하구,17,MALE,7,7016.445379,1277.540997
LI122100010002LI122100010002014674,20201201,49,화,26,부산광역시,2638,사하구,0,MALE,4,11433.87686,803.5499445
LI122100010002LI122100010002014675,20201201,49,화,26,부산광역시,2638,사하구,17,FEMALE,5,12301.46334,2809.864811
LI122100010002LI122100010002014676,20201201,49,화,26,부산광역시,2638,사하구,17,FEMALE,3,7951.663771,1707.422197
LI122100010002LI122100010002014677,20201201,49,화,26,부산광역시,2638,사하구,8,MALE,5,10319.19106,3313.266033
LI122100010002LI122100010002014678,20201201,49,화,26,부산광역시,2638,사하구,11,MALE,7,7228.875717,1372.316994
LI122100010002LI122100010002014679,20201201,49,화,26,부산광역시,2638,사하구,11,FEMALE,1,9576.044346,718.3030248
LI122100010002LI122100010002014680,20201201,49,화,26,부산광역시,2638,사하구,21,FEMALE,6,12412.0908,1076.072267
LI122100010002LI122100010002014681,20201201,49,화,26,부산광역시,2638,사하구,18,FEMALE,2,8533.306004,1846.327787
LI122100010002LI122100010002014682,20201201,49,화,26,부산광역시,2638,사하구,20,FEMALE,3,8791.412803,1184.608594
LI122100010002LI122100010002014683,20201201,49,화,26,부산광역시,2638,사하구,23,FEMALE,2,7930.679606,683.7071235
LI122100010002LI122100010002014684,20201201,49,화,26,부산광역시,2638,사하구,23,MALE,2,8760.950815,886.2167849
LI122100010002LI122100010002014685,20201201,49,화,26,부산광역시,2638,사하구,22,MALE,0,1085.466938,39.5286622
LI122100010002LI122100010002014686,20201201,49,화,26,부산광역시,2638,사하구,19,MALE,6,11470.09706,2170.825962
LI122100010002LI122100010002014687,20201201,49,화,26,부산광역시,2638,사하구,23,FEMALE,5,11034.56408,645.9226906
LI122100010002LI122100010002014688,20201201,49,화,26,부산광역시,2638,사하구,18,FEMALE,4,10410.55303,2662.689475
LI122100010002LI122100010002014689,20201201,49,화,26,부산광역시,2638,사하구,12,MALE,2,8801.195865,1361.33736
LI122100010002LI122100010002014690,20201201,49,화,26,부산광역시,2638,사하구,5,FEMALE,0,151.0524724,0
LI122100010002LI122100010002014691,20201201,49,화,26,부산광역시,2638,사하구,8,MALE,7,6566.281418,1128.957965
LI122100010002LI122100010002014692,20201201,49,화,26,부산광역시,2638,사하구,13,FEMALE,7,9942.386425,1227.375811
LI122100010002LI122100010002014693,20201201,49,화,26,부산광역시,2638,사하구,20,MALE,5,11708.30501,2461.614447
LI122100010002LI122100010002014694,20201201,49,화,26,부산광역시,2638,사하구,23,FEMALE,6,10915.16576,371.6089218
LI122100010002LI122100010002014695,20201201,49,화,26,부산광역시,2638,사하구,22,FEMALE,4,9531.308321,1024.853788
LI122100010002LI122100010002014696,20201201,49,화,26,부산광역시,2638,사하구,5,FEMALE,3,1627.771817,111.8657165
LI122100010002LI122100010002014697,20201201,49,화,26,부산광역시,2638,사하구,5,MALE,4,2189.112949,643.3938541
LI122100010002LI122100010002014698,20201201,49,화,26,부산광역시,2638,사하구,5,FEMALE,7,1721.557184,190.5370414
LI122100010002LI122100010002014699,20201201,49,화,26,부산광역시,2638,사하구,20,FEMALE,0,1327.542032,74.83025897
LI122100010002LI1221000100020146100,20201201,49,화,26,부산광역시,2638,사하구,10,MALE,7,7471.49641,1267.760151
LI122100010002LI1221000100020146101,20201201,49,화,26,부산광역시,2638,사하구,6,FEMALE,6,2857.44772,759.4315145
LI122100010002LI1221000100020146102,20201201,49,화,26,부산광역시,2638,사하구,10,MALE,5,10970.59119,2614.450685
LI122100010002LI1221000100020146103,20201201,49,화,26,부산광역시,2638,사하구,2,FEMALE,2,8012.991158,360.822033
LI122100010002LI1221000100020146104,20201201,49,화,26,부산광역시,2638,사하구,15,FEMALE,1,10926.97569,1106.285028
LI122100010002LI1221000100020146105,20201201,49,화,26,부산광역시,2638,사하구,0,MALE,1,12220.99641,519.394398
LI122100010002LI1221000100020146106,20201201,49,화,26,부산광역시,2638,사하구,10,FEMALE,0,1736.358194,70.75011683
LI122100010002LI1221000100020146107,20201201,49,화,26,부산광역시,2638,사하구,20,FEMALE,7,9367.492426,483.5518112
LI122100010002LI1221000100020146108,20201201,49,화,26,부산광역시,2638,사하구,11,MALE,6,11044.26136,2558.900005
LI122100010002LI1221000100020146109,20201201,49,화,26,부산광역시,2638,사하구,7,MALE,4,7724.840495,3519.614091
LI122100010002LI1221000100020146110,20201201,49,화,26,부산광역시,2638,사하구,16,MALE,0,1715.029311,194.441117
LI122100010002LI1221000100020146111,20201201,49,화,26,부산광역시,2638,사하구,8,MALE,1,10796.01624,1228.536844
LI122100010002LI1221000100020146112,20201201,49,화,26,부산광역시,2638,사하구,0,FEMALE,4,11955.79834,553.7930881
LI122100010002LI1221000100020146113,20201201,49,화,26,부산광역시,2638,사하구,0,MALE,3,9912.434307,747.7115253
LI122100010002LI1221000100020146114,20201201,49,화,26,부산광역시,2638,사하구,2,FEMALE,5,11233.39638,321.1415527
LI122100010002LI1221000100020146115,20201201,49,화,26,부산광역시,2638,사하구,19,FEMALE,7,9643.753799,588.6760936
LI122100010002LI1221000100020146116,20201201,49,화,26,부산광역시,2638,사하구,0,FEMALE,1,11884.14514,479.3485415
LI122100010002LI1221000100020146117,20201201,49,화,26,부산광역시,2638,사하구,14,FEMALE,4,9861.199166,1663.223646
LI122100010002LI1221000100020146118,20201201,49,화,26,부산광역시,2638,사하구,8,FEMALE,7,8866.46337,870.0273286
LI122100010002LI1221000100020146119,20201201,49,화,26,부산광역시,2638,사하구,3,FEMALE,4,9346.555326,245.1435629
LI122100010002LI1221000100020146120,20201201,49,화,26,부산광역시,2638,사하구,16,FEMALE,4,10431.42907,2015.575782
LI122100010002LI1221000100020146121,20201201,49,화,26,부산광역시,2638,사하구,19,FEMALE,6,13003.85841,1435.791011
LI122100010002LI1221000100020146122,20201201,49,화,26,부산광역시,2638,사하구,16,FEMALE,0,1911.418531,172.8363374
LI122100010002LI1221000100020146123,20201201,49,화,26,부산광역시,2638,사하구,12,MALE,4,9630.777293,2239.079753
LI122100010002LI1221000100020146124,20201201,49,화,26,부산광역시,2638,사하구,2,MALE,3,8628.802498,406.59346
LI122100010002LI1221000100020146125,20201201,49,화,26,부산광역시,2638,사하구,0,FEMALE,5,14272.58365,563.9638382
LI122100010002LI1221000100020146126,20201201,49,화,26,부산광역시,2638,사하구,11,MALE,0,1588.658814,84.28069329
LI122100010002LI1221000100020146127,20201201,49,화,26,부산광역시,2638,사하구,10,MALE,4,9824.760994,2221.048323
LI122100010002LI1221000100020146128,20201201,49,화,26,부산광역시,2638,사하구,14,MALE,5,10597.09667,2762.56753
LI122100010002LI1221000100020146129,20201201,49,화,26,부산광역시,2638,사하구,11,FEMALE,3,7761.364157,1096.308416
LI122100010002LI1221000100020146130,20201201,49,화,26,부산광역시,2638,사하구,21,MALE,4,10333.79048,1814.656024
LI122100010002LI1221000100020146131,20201201,49,화,26,부산광역시,2638,사하구,14,MALE,4,9220.517874,2389.068546
LI122100010002LI1221000100020146132,20201201,49,화,26,부산광역시,2638,사하구,11,MALE,1,10268.07206,731.0151305
LI122100010002LI1221000100020146133,20201201,49,화,26,부산광역시,2638,사하구,9,FEMALE,0,1863.088864,97.99173784
LI122100010002LI1221000100020146134,20201201,49,화,26,부산광역시,2638,사하구,18,MALE,4,9846.869368,3580.736555
LI122100010002LI1221000100020146135,20201201,49,화,26,부산광역시,2638,사하구,3,MALE,0,1008.094779,14.88098526
LI122100010002LI1221000100020146136,20201201,49,화,26,부산광역시,2638,사하구,4,MALE,0,884.8514233,8.063735962
LI122100010002LI1221000100020146137,20201201,49,화,26,부산광역시,2638,사하구,18,FEMALE,1,11553.28502,1437.039481
LI122100010002LI1221000100020146138,20201201,49,화,26,부산광역시,2638,사하구,18,MALE,6,11200.576,3174.550553
LI122100010002LI1221000100020146139,20201201,49,화,26,부산광역시,2638,사하구,9,FEMALE,5,12359.83944,1907.379492
LI122100010002LI1221000100020146140,20201201,49,화,26,부산광역시,2638,사하구,22,FEMALE,6,11151.17882,701.2484188
LI122100010002LI1221000100020146141,20201201,49,화,26,부산광역시,2638,사하구,10,FEMALE,2,8157.33783,801.373728
LI122100010002LI1221000100020146142,20201201,49,화,26,부산광역시,2638,사하구,18,MALE,3,8598.510388,2945.038783
LI122100010002LI1221000100020146143,20201201,49,화,26,부산광역시,2638,사하구,6,MALE,4,3105.970329,1866.430764
LI122100010002LI1221000100020146144,20201201,49,화,26,부산광역시,2638,사하구,7,FEMALE,4,8165.355923,1715.624495
LI122100010002LI1221000100020146145,20201201,49,화,26,부산광역시,2638,사하구,7,FEMALE,7,7077.069325,588.0438168
LI122100010002LI1221000100020146146,20201201,49,화,26,부산광역시,2638,사하구,13,MALE,2,8986.431783,1393.212016
LI122100010002LI1221000100020146147,20201201,49,화,26,부산광역시,2638,사하구,16,FEMALE,2,8147.653845,1107.532918
LI122100010002LI1221000100020146148,20201201,49,화,26,부산광역시,2638,사하구,18,MALE,1,12076.43263,1629.805258
LI122100010002LI1221000100020146149,20201201,49,화,26,부산광역시,2638,사하구,6,FEMALE,0,127.9708614,12.95186687
LI122100010002LI1221000100020146150,20201201,49,화,26,부산광역시,2638,사하구,21,MALE,5,11691.28089,2021.909745
LI122100010002LI1221000100020146151,20201201,49,화,26,부산광역시,2638,사하구,4,MALE,3,7341.628761,350.7173172
LI122100010002LI1221000100020146152,20201201,49,화,26,부산광역시,2638,사하구,22,MALE,7,6132.451495,357.4536033
LI122100010002LI1221000100020146153,20201201,49,화,26,부산광역시,2638,사하구,6,FEMALE,3,1955.17851,287.6916096
LI122100010002LI1221000100020146154,20201201,49,화,26,부산광역시,2638,사하구,1,MALE,6,10898.18342,531.5621762
LI122100010002LI1221000100020146155,20201201,49,화,26,부산광역시,2638,사하구,19,FEMALE,3,8623.345455,1580.742188
LI122100010002LI1221000100020146156,20201201,49,화,26,부산광역시,2638,사하구,20,MALE,7,7154.57526,587.6252294
LI122100010002LI1221000100020146157,20201201,49,화,26,부산광역시,2638,사하구,5,MALE,5,2676.304437,901.7525872
LI122100010002LI1221000100020146158,20201201,49,화,26,부산광역시,2638,사하구,6,FEMALE,5,3084.862208,826.3628302
LI122100010002LI1221000100020146159,20201201,49,화,26,부산광역시,2638,사하구,19,FEMALE,0,1444.62419,91.79120958
LI122100010002LI1221000100020146160,20201201,49,화,26,부산광역시,2638,사하구,19,FEMALE,1,11800.91899,1259.159822
LI122100010002LI1221000100020146161,20201201,49,화,26,부산광역시,2638,사하구,6,FEMALE,1,1641.534525,73.60711694
LI122100010002LI1221000100020146162,20201201,49,화,26,부산광역시,2638,사하구,14,FEMALE,2,7784.479844,961.2258367
LI122100010002LI1221000100020146163,20201201,49,화,26,부산광역시,2638,사하구,3,FEMALE,5,11256.41845,286.3556743
LI122100010002LI1221000100020146164,20201201,49,화,26,부산광역시,2638,사하구,8,FEMALE,2,7231.489366,1596.746689
LI122100010002LI1221000100020146165,20201201,49,화,26,부산광역시,2638,사하구,21,MALE,6,11127.75937,1545.604198
LI122100010002LI1221000100020146166,20201201,49,화,26,부산광역시,2638,사하구,20,MALE,2,9614.073679,1630.548836
LI122100010002LI1221000100020146167,20201201,49,화,26,부산광역시,2638,사하구,5,MALE,0,141.127023,0
LI122100010002LI1221000100020146168,20201201,49,화,26,부산광역시,2638,사하구,9,MALE,6,11543.63631,2479.519739
LI122100010002LI1221000100020146169,20201201,49,화,26,부산광역시,2638,사하구,1,FEMALE,2,8485.034151,434.5165166
LI122100010002LI1221000100020146170,20201201,49,화,26,부산광역시,2638,사하구,10,MALE,1,10371.16348,692.8601007
LI122100010002LI1221000100020146171,20201201,49,화,26,부산광역시,2638,사하구,14,FEMALE,7,9617.207775,1224.930331
LI122100010002LI1221000100020146172,20201201,49,화,26,부산광역시,2638,사하구,10,FEMALE,1,9934.772895,628.452019
LI122100010002LI1221000100020146173,20201201,49,화,26,부산광역시,2638,사하구,10,MALE,3,8223.11861,1688.439078
LI122100010002LI1221000100020146174,20201201,49,화,26,부산광역시,2638,사하구,18,FEMALE,0,1477.41892,127.9384121
LI122100010002LI1221000100020146175,20201201,49,화,26,부산광역시,2638,사하구,2,FEMALE,7,8881.494006,171.5886729
LI122100010002LI1221000100020146176,20201201,49,화,26,부산광역시,2638,사하구,12,MALE,3,8299.102387,1664.075795
LI122100010002LI1221000100020146177,20201201,49,화,26,부산광역시,2638,사하구,19,MALE,3,9268.688043,2312.114507
LI122100010002LI1221000100020146178,20201201,49,화,26,부산광역시,2638,사하구,8,MALE,0,1553.649981,213.5219641
LI122100010002LI1221000100020146179,20201201,49,화,26,부산광역시,2638,사하구,17,MALE,2,8734.751342,1928.113971
LI122100010002LI1221000100020146180,20201201,49,화,26,부산광역시,2638,사하구,2,FEMALE,0,1249.029799,17.82066607
LI122100010002LI1221000100020146181,20201201,49,화,26,부산광역시,2638,사하구,8,MALE,3,7978.61301,2394.495312
LI122100010002LI1221000100020146182,20201201,49,화,26,부산광역시,2638,사하구,17,FEMALE,6,12549.46683,2162.95815
LI122100010002LI1221000100020146183,20201201,49,화,26,부산광역시,2638,사하구,1,MALE,1,8921.476404,353.269099
LI122100010002LI1221000100020146184,20201201,49,화,26,부산광역시,2638,사하구,1,FEMALE,7,9134.601746,150.635278
LI122100010002LI1221000100020146185,20201201,49,화,26,부산광역시,2638,사하구,15,MALE,5,11072.20738,2970.255495
LI122100010002LI1221000100020146186,20201201,49,화,26,부산광역시,2638,사하구,17,FEMALE,2,8088.337711,1387.663456
LI122100010002LI1221000100020146187,20201201,49,화,26,부산광역시,2638,사하구,7,FEMALE,0,994.7023931,30.76472616
LI122100010002LI1221000100020146188,20201201,49,화,26,부산광역시,2638,사하구,22,FEMALE,2,8098.062841,1068.364321
LI122100010002LI1221000100020146189,20201201,49,화,26,부산광역시,2638,사하구,7,FEMALE,1,7433.752506,493.8504763
LI122100010002LI1221000100020146190,20201201,49,화,26,부산광역시,2638,사하구,13,FEMALE,3,7978.00741,1100.220853
LI122100010002LI1221000100020146191,20201201,49,화,26,부산광역시,2638,사하구,15,FEMALE,3,7813.497441,1181.627484
LI122100010002LI1221000100020146192,20201201,49,화,26,부산광역시,2638,사하구,1,MALE,0,1131.957128,26.73308468
LI122100010002LI1221000100020146193,20201201,49,화,26,부산광역시,2638,사하구,5,FEMALE,1,1614.3493,38.25730801
LI122100010002LI1221000100020146194,20201201,49,화,26,부산광역시,2638,사하구,15,MALE,6,11017.35565,2836.585614
LI122100010002LI1221000100020146195,20201201,49,화,26,부산광역시,2638,사하구,16,MALE,4,9782.332669,2772.223038
LI122100010002LI1221000100020146196,20201201,49,화,26,부산광역시,2638,사하구,23,MALE,7,6096.611572,212.8639598
LI122100010002LI1221000100020146197,20201201,49,화,26,부산광역시,2638,사하구,14,MALE,1,10546.61072,1047.0502
LI122100010002LI1221000100020146198,20201201,49,화,26,부산광역시,2638,사하구,22,FEMALE,0,1191.613043,34.28853011
LI122100010002LI1221000100020146199,20201201,49,화,26,부산광역시,2638,사하구,10,FEMALE,3,8023.233318,1115.737967
LI122100010002LI1221000100020146200,20201201,49,화,26,부산광역시,2638,사하구,16,FEMALE,7,9989.960085,1170.364385
LI122100010002LI1221000100020146201,20201201,49,화,26,부산광역시,2638,사하구,23,FEMALE,7,8396.081974,243.7078557
LI122100010002LI1221000100020146202,20201201,49,화,26,부산광역시,2638,사하구,4,FEMALE,7,7548.335867,206.9498179
LI122100010002LI1221000100020146203,20201201,49,화,26,부산광역시,2638,사하구,1,MALE,5,11377.61487,623.8454657
LI122100010002LI1221000100020146204,20201201,49,화,26,부산광역시,2638,사하구,19,MALE,5,11568.51048,2708.824006
LI122100010002LI1221000100020146205,20201201,49,화,26,부산광역시,2638,사하구,14,MALE,7,6914.068649,1343.150263
LI122100010002LI1221000100020146206,20201201,49,화,26,부산광역시,2638,사하구,0,FEMALE,3,9495.099491,395.7522224
LI122100010002LI1221000100020146207,20201201,49,화,26,부산광역시,2638,사하구,20,FEMALE,2,9197.655617,1188.51038
LI122100010002LI1221000100020146208,20201201,49,화,26,부산광역시,2638,사하구,21,MALE,3,9241.132575,1674.260021
LI122100010002LI1221000100020146209,20201201,49,화,26,부산광역시,2638,사하구,3,FEMALE,3,7529.82308,234.6357595
LI122100010002LI1221000100020146210,20201201,49,화,26,부산광역시,2638,사하구,11,FEMALE,7,9821.705795,1201.691152
LI122100010002LI1221000100020146211,20201201,49,화,26,부산광역시,2638,사하구,9,FEMALE,2,8005.381359,930.1988591
LI122100010002LI1221000100020146212,20201201,49,화,26,부산광역시,2638,사하구,5,MALE,2,2211.430827,210.3679525
LI122100010002LI1221000100020146213,20201201,49,화,26,부산광역시,2638,사하구,3,MALE,7,6450.446075,188.3590418
LI122100010002LI1221000100020146214,20201201,49,화,26,부산광역시,2638,사하구,21,FEMALE,3,8687.136888,1036.11558
LI122100010002LI1221000100020146215,20201201,49,화,26,부산광역시,2638,사하구,12,MALE,1,10184.40773,759.6213222
LI122100010002LI1221000100020146216,20201201,49,화,26,부산광역시,2638,사하구,7,MALE,3,7063.69836,2652.970716
LI122100010002LI1221000100020146217,20201201,49,화,26,부산광역시,2638,사하구,21,MALE,2,9865.707847,1546.657938
LI122100010002LI1221000100020146218,20201201,49,화,26,부산광역시,2638,사하구,15,MALE,1,10953.13733,1132.25141
LI122100010002LI1221000100020146219,20201201,49,화,26,부산광역시,2638,사하구,23,MALE,6,9683.691454,753.8888623
LI122100010002LI1221000100020146220,20201201,49,화,26,부산광역시,2638,사하구,16,FEMALE,5,12413.85205,2373.845777
LI122100010002LI1221000100020146221,20201201,49,화,26,부산광역시,2638,사하구,3,FEMALE,1,8164.792637,199.6632068
LI122100010002LI1221000100020146222,20201201,49,화,26,부산광역시,2638,사하구,13,FEMALE,5,12362.82294,1967.513913
LI122100010002LI1221000100020146223,20201201,49,화,26,부산광역시,2638,사하구,14,FEMALE,5,11958.59578,1955.779679
LI122100010002LI1221000100020146224,20201201,49,화,26,부산광역시,2638,사하구,15,FEMALE,4,10316.47547,1865.6907
LI122100010002LI1221000100020146225,20201201,49,화,26,부산광역시,2638,사하구,9,FEMALE,4,10463.83255,1736.630609
LI122100010002LI1221000100020146226,20201201,49,화,26,부산광역시,2638,사하구,20,MALE,0,1268.138408,67.48854542
LI122100010002LI1221000100020146227,20201201,49,화,26,부산광역시,2638,사하구,2,MALE,2,9348.523309,544.1447015
LI122100010002LI1221000100020146228,20201201,49,화,26,부산광역시,2638,사하구,8,FEMALE,0,1790.745871,159.3053344
LI122100010002LI1221000100020146229,20201201,49,화,26,부산광역시,2638,사하구,15,MALE,3,8111.501569,1785.275265
LI122100010002LI1221000100020146230,20201201,49,화,26,부산광역시,2638,사하구,9,FEMALE,3,8150.242037,1273.885708
