INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010002LI122100010002013753,20201201,49,화,26,부산광역시,2641,금정구,13,MALE,3,5606.728009,1350.749531
LI122100010002LI122100010002013754,20201201,49,화,26,부산광역시,2641,금정구,4,FEMALE,2,6080.196892,234.1974046
LI122100010002LI122100010002013755,20201201,49,화,26,부산광역시,2641,금정구,23,MALE,0,481.8962882,21.93590593
LI122100010002LI122100010002013756,20201201,49,화,26,부산광역시,2641,금정구,22,FEMALE,6,8288.713136,528.8340688
LI122100010002LI122100010002013757,20201201,49,화,26,부산광역시,2641,금정구,2,MALE,4,6573.961739,318.9203181
LI122100010002LI122100010002013758,20201201,49,화,26,부산광역시,2641,금정구,12,FEMALE,2,8817.636833,1205.123096
LI122100010002LI122100010002013759,20201201,49,화,26,부산광역시,2641,금정구,0,FEMALE,6,10329.32417,328.1198062
LI122100010002LI122100010002013760,20201201,49,화,26,부산광역시,2641,금정구,9,FEMALE,6,9940.701168,1472.841934
LI122100010002LI122100010002013761,20201201,49,화,26,부산광역시,2641,금정구,18,MALE,5,8103.897684,3159.633897
LI122100010002LI122100010002013762,20201201,49,화,26,부산광역시,2641,금정구,3,MALE,5,7782.525485,385.9950929
LI122100010002LI122100010002013763,20201201,49,화,26,부산광역시,2641,금정구,4,FEMALE,7,6835.993257,175.2177296
LI122100010002LI122100010002013764,20201201,49,화,26,부산광역시,2641,금정구,11,MALE,1,7322.036581,568.9320023
LI122100010002LI122100010002013765,20201201,49,화,26,부산광역시,2641,금정구,20,FEMALE,7,8434.71046,523.7796446
LI122100010002LI122100010002013766,20201201,49,화,26,부산광역시,2641,금정구,2,FEMALE,3,5030.752193,158.6634597
LI122100010002LI122100010002013767,20201201,49,화,26,부산광역시,2641,금정구,3,FEMALE,7,7831.871131,152.2734512
LI122100010002LI122100010002013768,20201201,49,화,26,부산광역시,2641,금정구,8,FEMALE,0,672.506961,55.98784506
LI122100010002LI122100010002013769,20201201,49,화,26,부산광역시,2641,금정구,19,MALE,4,7418.075048,1993.132073
LI122100010002LI122100010002013770,20201201,49,화,26,부산광역시,2641,금정구,18,FEMALE,4,7543.107777,1937.145645
LI122100010002LI122100010002013771,20201201,49,화,26,부산광역시,2641,금정구,19,FEMALE,3,6017.280758,988.8168998
LI122100010002LI122100010002013772,20201201,49,화,26,부산광역시,2641,금정구,21,FEMALE,1,6906.2591,665.9939314
LI122100010002LI122100010002013773,20201201,49,화,26,부산광역시,2641,금정구,0,MALE,0,700.9423919,15.97202706
LI122100010002LI122100010002013774,20201201,49,화,26,부산광역시,2641,금정구,19,FEMALE,1,7434.417108,646.0682653
LI122100010002LI122100010002013775,20201201,49,화,26,부산광역시,2641,금정구,4,MALE,6,6893.231958,363.6238388
LI122100010002LI122100010002013776,20201201,49,화,26,부산광역시,2641,금정구,7,FEMALE,2,5757.224835,801.7332034
LI122100010002LI122100010002013777,20201201,49,화,26,부산광역시,2641,금정구,20,FEMALE,1,7288.350304,608.0361733
LI122100010002LI122100010002013778,20201201,49,화,26,부산광역시,2641,금정구,7,MALE,5,5992.570303,2623.312881
LI122100010002LI122100010002013779,20201201,49,화,26,부산광역시,2641,금정구,7,FEMALE,0,474.9346118,21.4653945
LI122100010002LI122100010002013780,20201201,49,화,26,부산광역시,2641,금정구,10,MALE,7,6465.496146,1301.33389
LI122100010002LI122100010002013781,20201201,49,화,26,부산광역시,2641,금정구,12,FEMALE,6,9567.154667,1731.944499
LI122100010002LI122100010002013782,20201201,49,화,26,부산광역시,2641,금정구,14,MALE,0,678.9255366,63.9642303
LI122100010002LI122100010002013783,20201201,49,화,26,부산광역시,2641,금정구,21,MALE,7,6134.092908,350.8109325
LI122100010002LI122100010002013784,20201201,49,화,26,부산광역시,2641,금정구,7,FEMALE,7,6254.2234,511.8637919
LI122100010002LI122100010002013785,20201201,49,화,26,부산광역시,2641,금정구,16,MALE,5,7269.494405,2640.35791
LI122100010002LI122100010002013786,20201201,49,화,26,부산광역시,2641,금정구,13,MALE,4,6550.214107,1884.676013
LI122100010002LI122100010002013787,20201201,49,화,26,부산광역시,2641,금정구,15,MALE,3,5422.564308,1469.073479
LI122100010002LI122100010002013788,20201201,49,화,26,부산광역시,2641,금정구,17,MALE,6,7854.093399,2858.572112
LI122100010002LI122100010002013789,20201201,49,화,26,부산광역시,2641,금정구,20,MALE,5,8627.256373,1867.753765
LI122100010002LI122100010002013790,20201201,49,화,26,부산광역시,2641,금정구,13,MALE,1,7507.444358,623.8176174
LI122100010002LI122100010002013791,20201201,49,화,26,부산광역시,2641,금정구,17,FEMALE,6,9624.772613,1755.592098
LI122100010002LI122100010002013792,20201201,49,화,26,부산광역시,2641,금정구,13,MALE,2,9473.473486,1347.740106
LI122100010002LI122100010002013793,20201201,49,화,26,부산광역시,2641,금정구,20,FEMALE,0,633.8538433,55.11372793
LI122100010002LI122100010002013794,20201201,49,화,26,부산광역시,2641,금정구,6,FEMALE,2,1662.076596,221.674273
LI122100010002LI122100010002013795,20201201,49,화,26,부산광역시,2641,금정구,15,FEMALE,4,7594.57197,1458.873519
LI122100010002LI122100010002013796,20201201,49,화,26,부산광역시,2641,금정구,6,FEMALE,7,1486.592717,377.6952891
LI122100010002LI122100010002013797,20201201,49,화,26,부산광역시,2641,금정구,10,FEMALE,0,758.9147768,47.15046787
LI122100010002LI122100010002013798,20201201,49,화,26,부산광역시,2641,금정구,3,FEMALE,2,7199.896165,267.397376
LI122100010002LI122100010002013799,20201201,49,화,26,부산광역시,2641,금정구,9,FEMALE,4,7542.707714,1501.704169
LI122100010002LI1221000100020137100,20201201,49,화,26,부산광역시,2641,금정구,6,MALE,0,67.67225432,0
LI122100010002LI1221000100020137101,20201201,49,화,26,부산광역시,2641,금정구,15,FEMALE,1,6959.173474,618.8830853
LI122100010002LI1221000100020137102,20201201,49,화,26,부산광역시,2641,금정구,12,FEMALE,5,9556.282187,1837.121987
LI122100010002LI1221000100020137103,20201201,49,화,26,부산광역시,2641,금정구,6,FEMALE,4,1651.60403,431.3570219
LI122100010002LI1221000100020137104,20201201,49,화,26,부산광역시,2641,금정구,23,FEMALE,5,8665.16557,507.2616851
LI122100010002LI1221000100020137105,20201201,49,화,26,부산광역시,2641,금정구,1,MALE,0,548.5257342,17.21237254
LI122100010002LI1221000100020137106,20201201,49,화,26,부산광역시,2641,금정구,12,FEMALE,4,7559.840099,1528.591887
LI122100010002LI1221000100020137107,20201201,49,화,26,부산광역시,2641,금정구,23,MALE,2,8570.426617,855.8529283
LI122100010002LI1221000100020137108,20201201,49,화,26,부산광역시,2641,금정구,13,FEMALE,5,9660.446511,1793.441204
LI122100010002LI1221000100020137109,20201201,49,화,26,부산광역시,2641,금정구,5,MALE,0,70.58950019,2.783169508
LI122100010002LI1221000100020137110,20201201,49,화,26,부산광역시,2641,금정구,3,MALE,6,7684.01334,272.1478307
LI122100010002LI1221000100020137111,20201201,49,화,26,부산광역시,2641,금정구,22,FEMALE,2,7935.592444,1038.352221
LI122100010002LI1221000100020137112,20201201,49,화,26,부산광역시,2641,금정구,11,MALE,3,5361.795122,1350.422709
LI122100010002LI1221000100020137113,20201201,49,화,26,부산광역시,2641,금정구,9,MALE,1,7593.89376,548.7683806
LI122100010002LI1221000100020137114,20201201,49,화,26,부산광역시,2641,금정구,4,FEMALE,3,4333.433115,117.1793982
LI122100010002LI1221000100020137115,20201201,49,화,26,부산광역시,2641,금정구,14,MALE,5,7008.458272,2237.097505
LI122100010002LI1221000100020137116,20201201,49,화,26,부산광역시,2641,금정구,14,FEMALE,6,9432.453318,1760.477117
LI122100010002LI1221000100020137117,20201201,49,화,26,부산광역시,2641,금정구,8,MALE,3,4740.978357,1855.859884
LI122100010002LI1221000100020137118,20201201,49,화,26,부산광역시,2641,금정구,17,FEMALE,5,9538.030505,2503.04817
LI122100010002LI1221000100020137119,20201201,49,화,26,부산광역시,2641,금정구,16,FEMALE,7,9047.42923,1127.028284
LI122100010002LI1221000100020137120,20201201,49,화,26,부산광역시,2641,금정구,18,MALE,6,8178.876238,2327.402048
LI122100010002LI1221000100020137121,20201201,49,화,26,부산광역시,2641,금정구,11,FEMALE,0,763.4628491,44.66163516
LI122100010002LI1221000100020137122,20201201,49,화,26,부산광역시,2641,금정구,3,FEMALE,3,5029.179299,144.9073439
LI122100010002LI1221000100020137123,20201201,49,화,26,부산광역시,2641,금정구,0,MALE,6,9020.658217,586.5631336
LI122100010002LI1221000100020137124,20201201,49,화,26,부산광역시,2641,금정구,2,FEMALE,1,5432.949656,143.8930287
LI122100010002LI1221000100020137125,20201201,49,화,26,부산광역시,2641,금정구,5,FEMALE,1,1033.797883,40.65460157
LI122100010002LI1221000100020137126,20201201,49,화,26,부산광역시,2641,금정구,17,MALE,3,5484.698527,1835.126541
LI122100010002LI1221000100020137127,20201201,49,화,26,부산광역시,2641,금정구,9,MALE,0,677.6508803,45.52696276
LI122100010002LI1221000100020137128,20201201,49,화,26,부산광역시,2641,금정구,9,MALE,7,6376.015139,1210.958461
LI122100010002LI1221000100020137129,20201201,49,화,26,부산광역시,2641,금정구,7,MALE,2,6457.07418,1116.105075
LI122100010002LI1221000100020137130,20201201,49,화,26,부산광역시,2641,금정구,6,FEMALE,0,63.89648652,2.616325617
LI122100010002LI1221000100020137131,20201201,49,화,26,부산광역시,2641,금정구,20,FEMALE,2,8947.730171,1180.63371
LI122100010002LI1221000100020137132,20201201,49,화,26,부산광역시,2641,금정구,20,MALE,0,603.8933082,31.48650551
LI122100010002LI1221000100020137133,20201201,49,화,26,부산광역시,2641,금정구,7,FEMALE,5,7147.232974,1602.206709
LI122100010002LI1221000100020137134,20201201,49,화,26,부산광역시,2641,금정구,12,MALE,7,6006.042679,1334.364045
LI122100010002LI1221000100020137135,20201201,49,화,26,부산광역시,2641,금정구,11,MALE,4,6345.791895,1857.746045
LI122100010002LI1221000100020137136,20201201,49,화,26,부산광역시,2641,금정구,11,FEMALE,6,9774.17268,1732.406818
LI122100010002LI1221000100020137137,20201201,49,화,26,부산광역시,2641,금정구,16,MALE,6,7661.306258,2481.419247
LI122100010002LI1221000100020137138,20201201,49,화,26,부산광역시,2641,금정구,1,FEMALE,6,9065.922037,220.6541243
LI122100010002LI1221000100020137139,20201201,49,화,26,부산광역시,2641,금정구,19,MALE,1,7735.96753,778.5860202
LI122100010002LI1221000100020137140,20201201,49,화,26,부산광역시,2641,금정구,18,MALE,7,6314.122771,872.238735
LI122100010002LI1221000100020137141,20201201,49,화,26,부산광역시,2641,금정구,11,FEMALE,7,8785.651271,1268.035716
LI122100010002LI1221000100020137142,20201201,49,화,26,부산광역시,2641,금정구,14,FEMALE,0,819.7800142,55.16822028
LI122100010002LI1221000100020137143,20201201,49,화,26,부산광역시,2641,금정구,8,MALE,0,587.1099441,74.70854497
LI122100010002LI1221000100020137144,20201201,49,화,26,부산광역시,2641,금정구,7,FEMALE,6,7234.685532,1074.965556
LI122100010002LI1221000100020137145,20201201,49,화,26,부산광역시,2641,금정구,3,FEMALE,1,5552.492256,174.1146121
LI122100010002LI1221000100020137146,20201201,49,화,26,부산광역시,2641,금정구,18,MALE,3,5505.004235,2168.527598
LI122100010002LI1221000100020137147,20201201,49,화,26,부산광역시,2641,금정구,17,MALE,7,6156.822324,1254.200864
LI122100010002LI1221000100020137148,20201201,49,화,26,부산광역시,2641,금정구,12,FEMALE,3,5720.450021,958.2804554
LI122100010002LI1221000100020137149,20201201,49,화,26,부산광역시,2641,금정구,5,FEMALE,3,965.4771359,101.0943408
LI122100010002LI1221000100020137150,20201201,49,화,26,부산광역시,2641,금정구,21,MALE,6,8155.561363,1071.56102
LI122100010002LI1221000100020137151,20201201,49,화,26,부산광역시,2641,금정구,23,FEMALE,0,555.1825347,19.15818381
LI122100010002LI1221000100020137152,20201201,49,화,26,부산광역시,2641,금정구,22,FEMALE,5,8485.400782,855.070068
LI122100010002LI1221000100020137153,20201201,49,화,26,부산광역시,2641,금정구,23,MALE,3,4899.693421,554.858963
LI122100010002LI1221000100020137154,20201201,49,화,26,부산광역시,2641,금정구,0,FEMALE,0,676.6948957,11.96513319
LI122100010002LI1221000100020137155,20201201,49,화,26,부산광역시,2641,금정구,0,MALE,3,6087.859353,458.7553517
LI122100010002LI1221000100020137156,20201201,49,화,26,부산광역시,2641,금정구,19,MALE,3,5869.91327,1579.337902
LI122100010002LI1221000100020137157,20201201,49,화,26,부산광역시,2641,금정구,6,FEMALE,6,1892.385797,580.6533649
LI122100010002LI1221000100020137158,20201201,49,화,26,부산광역시,2641,금정구,7,MALE,6,5827.911043,1920.275442
LI122100010002LI1221000100020137159,20201201,49,화,26,부산광역시,2641,금정구,21,MALE,5,8481.391458,1537.054432
LI122100010002LI1221000100020137160,20201201,49,화,26,부산광역시,2641,금정구,6,MALE,3,1233.421345,731.5407202
LI122100010002LI1221000100020137161,20201201,49,화,26,부산광역시,2641,금정구,15,MALE,5,7230.856323,2297.757187
LI122100010002LI1221000100020137162,20201201,49,화,26,부산광역시,2641,금정구,14,MALE,4,6371.073023,2008.226065
LI122100010002LI1221000100020137163,20201201,49,화,26,부산광역시,2641,금정구,2,MALE,2,8662.371804,501.9951525
LI122100010002LI1221000100020137164,20201201,49,화,26,부산광역시,2641,금정구,4,FEMALE,6,7697.170905,250.2234657
LI122100010002LI1221000100020137165,20201201,49,화,26,부산광역시,2641,금정구,9,MALE,6,7799.655436,1998.855225
LI122100010002LI1221000100020137166,20201201,49,화,26,부산광역시,2641,금정구,10,FEMALE,3,5717.274487,810.4517813
LI122100010002LI1221000100020137167,20201201,49,화,26,부산광역시,2641,금정구,10,MALE,5,7430.400089,2091.348466
LI122100010002LI1221000100020137168,20201201,49,화,26,부산광역시,2641,금정구,14,MALE,6,7500.513357,2071.341195
LI122100010002LI1221000100020137169,20201201,49,화,26,부산광역시,2641,금정구,5,MALE,4,1432.023044,566.4522901
LI122100010002LI1221000100020137170,20201201,49,화,26,부산광역시,2641,금정구,8,FEMALE,1,6572.584987,500.5127485
LI122100010002LI1221000100020137171,20201201,49,화,26,부산광역시,2641,금정구,13,FEMALE,6,9923.183055,1750.165251
LI122100010002LI1221000100020137172,20201201,49,화,26,부산광역시,2641,금정구,9,MALE,5,7622.07875,2256.128724
LI122100010002LI1221000100020137173,20201201,49,화,26,부산광역시,2641,금정구,5,FEMALE,4,1255.398623,188.8833401
LI122100010002LI1221000100020137174,20201201,49,화,26,부산광역시,2641,금정구,18,FEMALE,7,8493.382554,803.0515666
LI122100010002LI1221000100020137175,20201201,49,화,26,부산광역시,2641,금정구,9,MALE,4,6609.569751,2032.953987
LI122100010002LI1221000100020137176,20201201,49,화,26,부산광역시,2641,금정구,3,MALE,7,5721.763391,130.1507193
LI122100010002LI1221000100020137177,20201201,49,화,26,부산광역시,2641,금정구,3,MALE,3,5255.542164,219.0502801
LI122100010002LI1221000100020137178,20201201,49,화,26,부산광역시,2641,금정구,16,FEMALE,2,9046.133859,1284.993698
LI122100010002LI1221000100020137179,20201201,49,화,26,부산광역시,2641,금정구,17,FEMALE,7,8678.097915,1071.242135
LI122100010002LI1221000100020137180,20201201,49,화,26,부산광역시,2641,금정구,19,MALE,2,9621.919632,1517.799103
LI122100010002LI1221000100020137181,20201201,49,화,26,부산광역시,2641,금정구,13,FEMALE,3,5790.266472,957.9990608
LI122100010002LI1221000100020137182,20201201,49,화,26,부산광역시,2641,금정구,10,FEMALE,7,8845.551322,1139.889758
LI122100010002LI1221000100020137183,20201201,49,화,26,부산광역시,2641,금정구,0,MALE,7,6702.569004,208.2028389
LI122100010002LI1221000100020137184,20201201,49,화,26,부산광역시,2641,금정구,12,MALE,2,9330.559352,1383.281501
LI122100010002LI1221000100020137185,20201201,49,화,26,부산광역시,2641,금정구,5,FEMALE,0,71.63921905,5.048506737
LI122100010002LI1221000100020137186,20201201,49,화,26,부산광역시,2641,금정구,14,FEMALE,5,9188.498098,1828.908442
LI122100010002LI1221000100020137187,20201201,49,화,26,부산광역시,2641,금정구,6,FEMALE,1,994.1179125,58.88926959
LI122100010002LI1221000100020137188,20201201,49,화,26,부산광역시,2641,금정구,9,FEMALE,5,9733.186509,1718.477303
LI122100010002LI1221000100020137189,20201201,49,화,26,부산광역시,2641,금정구,4,FEMALE,0,446.8826425,0
LI122100010002LI1221000100020137190,20201201,49,화,26,부산광역시,2641,금정구,8,FEMALE,2,7075.421635,1580.919481
LI122100010002LI1221000100020137191,20201201,49,화,26,부산광역시,2641,금정구,15,FEMALE,5,9450.445166,1944.473154
LI122100010002LI1221000100020137192,20201201,49,화,26,부산광역시,2641,금정구,13,FEMALE,4,7805.288162,1386.462735
LI122100010002LI1221000100020137193,20201201,49,화,26,부산광역시,2641,금정구,23,MALE,7,5300.984728,208.17746
LI122100010002LI1221000100020137194,20201201,49,화,26,부산광역시,2641,금정구,18,FEMALE,5,9678.038254,2332.890921
LI122100010002LI1221000100020137195,20201201,49,화,26,부산광역시,2641,금정구,15,FEMALE,6,9794.241517,1850.672322
LI122100010002LI1221000100020137196,20201201,49,화,26,부산광역시,2641,금정구,7,FEMALE,4,5916.005257,1157.624471
LI122100010002LI1221000100020137197,20201201,49,화,26,부산광역시,2641,금정구,19,FEMALE,4,7744.767244,1490.814897
LI122100010002LI1221000100020137198,20201201,49,화,26,부산광역시,2641,금정구,18,FEMALE,1,7244.751767,804.827521
LI122100010002LI1221000100020137199,20201201,49,화,26,부산광역시,2641,금정구,12,MALE,6,7721.021534,2086.696505
LI122100010002LI1221000100020137200,20201201,49,화,26,부산광역시,2641,금정구,16,FEMALE,3,5814.034743,1054.005881
LI122100010002LI1221000100020137201,20201201,49,화,26,부산광역시,2641,금정구,5,MALE,6,1615.260432,664.944872
LI122100010002LI1221000100020137202,20201201,49,화,26,부산광역시,2641,금정구,5,FEMALE,6,1619.165345,279.3946971
LI122100010002LI1221000100020137203,20201201,49,화,26,부산광역시,2641,금정구,13,MALE,0,739.2604294,74.14442396
LI122100010002LI1221000100020137204,20201201,49,화,26,부산광역시,2641,금정구,15,FEMALE,3,5644.645953,1008.684771
LI122100010002LI1221000100020137205,20201201,49,화,26,부산광역시,2641,금정구,21,FEMALE,2,8869.696944,1186.404175
LI122100010002LI1221000100020137206,20201201,49,화,26,부산광역시,2641,금정구,0,FEMALE,2,8994.40242,562.8537916
LI122100010002LI1221000100020137207,20201201,49,화,26,부산광역시,2641,금정구,13,MALE,7,6209.188087,1236.588015
LI122100010002LI1221000100020137208,20201201,49,화,26,부산광역시,2641,금정구,1,MALE,5,7758.67098,492.1356273
LI122100010002LI1221000100020137209,20201201,49,화,26,부산광역시,2641,금정구,2,FEMALE,0,520.7632322,4.47057128
LI122100010002LI1221000100020137210,20201201,49,화,26,부산광역시,2641,금정구,2,MALE,0,506.6816187,9.781480074
LI122100010002LI1221000100020137211,20201201,49,화,26,부산광역시,2641,금정구,17,FEMALE,2,8891.431264,1441.237912
LI122100010002LI1221000100020137212,20201201,49,화,26,부산광역시,2641,금정구,3,MALE,1,6101.733386,119.181551
LI122100010002LI1221000100020137213,20201201,49,화,26,부산광역시,2641,금정구,20,FEMALE,3,5949.843443,816.4483632
LI122100010002LI1221000100020137214,20201201,49,화,26,부산광역시,2641,금정구,3,FEMALE,6,8673.766624,176.4672229
LI122100010002LI1221000100020137215,20201201,49,화,26,부산광역시,2641,금정구,20,FEMALE,6,9777.866168,886.1460823
LI122100010002LI1221000100020137216,20201201,49,화,26,부산광역시,2641,금정구,10,MALE,0,661.6060236,40.25180626
LI122100010002LI1221000100020137217,20201201,49,화,26,부산광역시,2641,금정구,19,FEMALE,7,8637.085517,514.940367
LI122100010002LI1221000100020137218,20201201,49,화,26,부산광역시,2641,금정구,21,FEMALE,5,9459.774608,1272.768038
LI122100010002LI1221000100020137219,20201201,49,화,26,부산광역시,2641,금정구,16,FEMALE,4,7560.278914,1658.761415
LI122100010002LI1221000100020137220,20201201,49,화,26,부산광역시,2641,금정구,2,MALE,3,5244.99283,264.5470365
LI122100010002LI1221000100020137221,20201201,49,화,26,부산광역시,2641,금정구,22,MALE,4,6611.316446,1051.903999
LI122100010002LI1221000100020137222,20201201,49,화,26,부산광역시,2641,금정구,1,MALE,6,7773.967429,386.6338745
LI122100010002LI1221000100020137223,20201201,49,화,26,부산광역시,2641,금정구,1,FEMALE,0,544.651078,2.29430747
LI122100010002LI1221000100020137224,20201201,49,화,26,부산광역시,2641,금정구,2,FEMALE,2,7483.168071,326.8832825
LI122100010002LI1221000100020137225,20201201,49,화,26,부산광역시,2641,금정구,1,FEMALE,4,7077.729314,239.6692671
LI122100010002LI1221000100020137226,20201201,49,화,26,부산광역시,2641,금정구,22,MALE,2,8725.491111,1255.708043
LI122100010002LI1221000100020137227,20201201,49,화,26,부산광역시,2641,금정구,1,MALE,7,5877.112252,127.5147939
LI122100010002LI1221000100020137228,20201201,49,화,26,부산광역시,2641,금정구,1,MALE,1,6773.136072,231.8196568
LI122100010002LI1221000100020137229,20201201,49,화,26,부산광역시,2641,금정구,21,MALE,1,7336.992857,740.0071561
LI122100010002LI1221000100020137230,20201201,49,화,26,부산광역시,2641,금정구,9,FEMALE,1,7380.995494,427.3208234
LI122100010002LI1221000100020137231,20201201,49,화,26,부산광역시,2641,금정구,0,MALE,1,8442.476126,333.0120158
