,날짜,기사제목,기사내용
0,2015.06.25. 오후 11:05,"""장애인택시 '두리발' 부산시가 직영하라""","     오는 9월 민간 위탁 계약 만료를 앞두고 있는 부산지역 장애인콜택시 '두리발'을 놓고 장애인들이 한목소리로 시 직영화를 요구하고 나섰다.'420장애인차별철폐 실천단' 비싼 요금 등 대책 촉구 시위지역 장애인단체 등으로 구성된 '420장애인차별철폐 부산공동투쟁실천단'은 25일 휠체어 장애인의 특별교통수단인 두리발 콜택시의 공공성을 확보하기 위해 시 직영으로 전환해야 한다고 밝혔다.실천단은 두리발이 지난 2006년 도입 후 민간(부산시택시운송사업조합)에 위탁 운영되면서 야기된 △차량 부족 △비싼 요금 △불친절 등의 문제에 대해 대책 마련을 촉구하며 보름째 시청 앞에서 노숙 시위를 벌이고 있다.부산시에 따르면 현재 두리발 택시는 128대로 법정기준인 185대의 70% 수준이다. 시는 부족한 두리발 차량을 대신해 일반 콜택시 65대를 추가로 비휠체어 장애인들이 이용할 수 있도록 하고 있다.실천단 측은 부산시가 휠체어 탑승설비가 없는 임차 택시를 특별교통수단 안에 포함시켜 도입 대수를 부풀리고 있다고 주장했다.타 시도에 비해 비싼 요금도 문제점으로 지적된다. 이동 거리 25km를 기준으로 부산은 요금이 6천500원(일반택시의 35%)인 반면 서울은 3천500원, 인천은 2천900원이다.실천단은 또 현행 두리발 운전기사의 임금이 운행 건수에 따라 차등 지급돼 난폭 운전 등의 문제가 발생하고 있다며 직영으로 운영되는 타시도에 비해 서비스 질이 낮다고 주장했다.현재 전국 7개 대도시 중 두리발을 직영화한 곳은 서울, 대구, 인천 등 3곳이다.부산시 관계자는 ""지난해 8월부터 콜센터를 위탁 업체에서 직접 운영하면서 불만 신고가 많이 줄어들었다""며 ""비싼 요금에 대해서는 내년부터 요금상한제 도입 등을 검토하고 있다""고 밝혔다. 이대진 기자    		"
1,2015.06.02. 오후 12:46,"취업동스쿨, '2015년 부산교통공사 지름길 찾기 합격패키지(일반상식 + 영어) 강좌' 오픈","취업동스쿨은 2015년도 부산교통공사 신입사원 채용 공고시험에 대비하는 동영상 강좌를 오픈했다고 2일 밝혔다. 취업동스쿨의 ‘2015년 부산교통공사 지름길 찾기 합격패키지(일반상식 + 영어)' 동영상강좌는 이론과 문제적응력을 동시에 강화시킬 수 있는 강의로 이번 채용시험을 대비하여 단기간에 총정리 할 수 있도록 제작되었다. 신청자는 동영상 강의와 함께 '리얼면접' 온라인 모의면접 테스트를 받을 수 있으며 평가와 피드백을 통해 면접에 대비 할 수 있다. 뿐만 아니라 수업에 사용되는 교재에는 최근 기출문제의 철저한 분석을 통해 출제가 예상되는 핵심예상문제를 수록하여 향후 시행될 시험에 충분히 대비할 수 있도록 했다. 자세한 내용은 취업동스쿨 홈페이지(http://jobdong.com)에서 확인 가능하다.부산교통공사(사장 박종흠) 채용 공고에 따르면  공개경쟁 72명, 경력경쟁 22명 등 총 94명의 신입사원을 채용할 예정이다. 공개경쟁을 통해서는 ▲운영직 32명 ▲토목직 8명 ▲건축직 3명 ▲기계직 7명 ▲전기직 13명 ▲신호직 2명 ▲통신직 7명이 채용되며, 이 중 6명은 장애인을 대상으로 구분해 선발할 계획이다. 경력경쟁은 ▲운영‧운전직 19명 ▲기계직 1명 ▲전기직 2명을 선발한다. 경력경쟁 응시자는 철도안전법에 의한 제2종 전기차량 운전면허를 보유하고 있어야 한다. 채용일정은 6월9~15일 원서접수 후 필기시험, 서류접수, 인적성검사, 면접시험 등의 전형을 거쳐 8월 18일 최종 합격자를 발표할 계획이다. 필기시험은 오는 28일 실시하며 인적성검사는 7월 17일, 면접시험은 7월 27일부터 8월 11일까지 1, 2차에 나눠 진행할 예정이다.특히 부산교통공사에서는 수험생이 부담해야 했던 1만 원의 응시수수료를 면제해 지원자의 부담을 줄여 응시기회를 확대했다. 또한 한 차례 시행했던 면접시험을 1차 실무진면접과 2차 경영진면접으로 분리, 단계별로 시행하는 것으로 개선한다.  이번 채용에 관한 자세한 사항은 부산교통공사 홈페이지(http://www.humetro.busan.kr)를 통해 확인 가능하다.실시간 재테크 경제뉴스│창업정보의 모든 것강인귀 기자 <저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니위크, 무단전재 및 재배포 금지>		"
2,2015.06.19. 오후 8:03,"[시민기자 광장] ""부산공기업 청년고용의무화 법 지켜라""","부산의 대표적인 공기업 부산교통공사가 청년고용촉진특별법을 지키지 않아 비난을 사고 있다. 사진은 부산교통공사 건물.  김욱 시민기자지난달 29일 부산 지역의 취업 준비생들에게 반가운 소식이 들렸다. 부산교통공사가 신입사원 모집을 공고한 것이다. 부산교통공사는 장애인 6명을 포함해 총 94명의 인력을 채용하겠다고 발표했다.일자리가 없어 매년 1만 명이 넘는 '2030 세대' 청년들이 부산을 떠나고 있다. 부산지하철은 부산에 재직하는 직원 규모로 볼 때 부산 최대의 공기업이다. 이런 점에서 부산교통공사의 신입사원 모집 공고는 지역의 청년에게 더없이 중요한 기회이다.하지만 부산교통공사의 신입사원 모집 공고가 마냥 반갑지만은 않다. 채용 규모가 최소한의 법적 요건을 갖추고 있지 못하기 때문이다.지난 2013년 5월 22일 통과된 청년고용촉진특별법은 매년 정원 3%의 청년 고용을 공기업에게 의무화하고 있다. 정원이 3천762명인 부산교통공사가 이 법을 맞추려면 채용 규모가 최소한 113명을 넘어야 한다. 하지만 올해 부산교통공사의 채용 인원은 고작 94명. 최소한의 법적 의무에서도 19명이 모자란다.부산교통공사가 청년고용촉진특별법을 어긴 것은 이번만이 아니다. 아니 법을 준수한 적이 단 한 번도 없다. 법이 처음 시행된 2013년엔 51명, 2014년엔 69명을 뽑아 정원의 2%도 넘기지 못했다. 이대로 가면 부산교통공사는 의무법안인 청년고용촉진특별법을 3년 연속 위반하게 된다.일자리 시장을 내건 바 있는 서병수 부산시장은 출마 선언을 비롯해 여러 차례 젊은층이 일자리를 찾아 외지로 떠나는 일이 없도록 하겠다고 다짐한 바 있다. 부산시의회는 지난 3월 20일 청년고용 실적을 지방공기업 임원 평가에 반영하겠다는 조례를 통과시켰다. 그런데 지역 정치권의 청년 고용에 대한 이런 적극적 메시지는 부산교통공사에 3년째 전달되지 못하고 있다.지역 정치권의 청년 고용 메시지와 실제 청년 고용 현실 사이에 괴리가 생기는 이유는 뭘까?부산지하철노동조합 이의용 위원장은 ""지역 정치권은 청년 고용을 이야기하지만 실제 부산시는 경비 절감을 더 강하게 요구하고 있다""면서 ""지하철 개통으로 인한 가치 창출 효과와 교통약자 복지혜택 등은 평가하지 않고 산술적 적자만 논하고 있어 부산시가 인력 채용에 소극적인 것""이라고 밝혔다.청년고용촉진특별법을 위반한 부산의 공기업은 부산교통공사만이 아니다. 부산의 7개 공기업 채용 실적을 살펴보면 부산시설공단과 기장군 도시관리공단 단 두 곳만이 2년 연속 청년고용법을 지켰을 뿐이다. 애초 의무법안으로 기대했던 것과 달리 청년고용촉진특별법은 지역에서 실효성이 별로 있어 보이지 않는다.한국해양대 4학년 최지수 씨는 ""부산시가 청년고용촉진특별법부터 먼저 지켜야 청년 고용을 말할 자격이 있다""면서 부산시의 청년고용에 대한 이중적 태도를 비판했다.  김욱 시민기자 회사원"
3,2015.06.30. 오전 9:09,"'최악'의 교통문화 부산, 오명벗자","경찰, '나부터먼저'  교통 패러다임 바꾸기 캠패인 전개[부산CBS 김혜경 기자]전국 최하위 수준의 교통 준수율을 기록하고 있는 부산의 교통문화를 획기적으로 바꾸기 위해 경찰이 본격적인 피서철을 앞두고 대대적인 계도 활동에 나선다.교통법규를 위반한 운전자에게 무조건 범칙금을 부과하는 대신 교통법규를 준수하겠다는 '나부터 먼저'스티커를 부착하도록 하는 것인데 얼마나 실효를 거둘 수 있을지 관심이 쏠리고 있다.난폭 과속운전에 끼어들기는 기본, 방향지시등 없이 곡각지 진입하기까지….외부인들이 부산에서 운전하면 난폭, 과속 운전 탓에 진땀을 빼기 일쑤다.실제 부산의 정지선 준수율, 방향지시등 점등률 등 법규 준수율은 전국 17개 시도 가운데 11위로 바닥 수준이다.지난 해의 경우 현장단속만 37만여 건, 무인 과속, 과태료도 51만여 건에 이른다.이 같은 후진적인 교통 문화 탓에 출퇴근 시간에는 주요 터널 출입구와 주요도로는 도로의 숨통을 막아 고질적인 정체까지 빚어진다.강력한 단속과 홍보활동에도 부산의 교통문화가 나아질 기미를 보이지 않자 경찰이 팔을 걷어붙이고 나섰다.부산 경찰은 다음 달부터 두 달간을 교통패러다임을 바꾸는 원년으로 삼고 '나부터 먼저' 운전을 전개하는 등 교통법규 확립에 나선다.먼저 경찰은 가족을 태우고 있거나 운전면허를 취득한 지 2년 이내의 초보 운전자, 만 65세 이상 노인, 장애인, 임신부, 다른 지역에서 온 운전자 등에 대해서는 계도 유화책을 쓰기로 했다.이들이 경미한 교통법규를 위반하면 운전자의 신원 등을 조회한 뒤 특별한 사유가 없을 경우 '교통질서 나부터 먼저' 등의 문구가 있는 스티커를 주고 안전운전을 당부할 계획이다그 밖에 중앙선 위반, 과속 등은 엄정 대처하는 등 강온 대응을 병행할 방침이다.부산경찰청 서호갑 교통안전계장은 ""사고를 예방하는 데 강력하게 단속하는 것만으로는 한계가 있고 운전자들의 자발적인 준법운전이 뒷받침 돼야 한다고 판단해 이 같은 캠페인을 전개하게 됐다""며 ""7∼8월 두 달간 시범시행을 하고 효과를 분석해 전면 시행 또는 중단을 검토할 것"" 이라고 말했다.hkkim@cbs.co.kr저작권자 © CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지 "
4,2015.06.26. 오후 5:28,"""장애인 콜택시 '두리발', 부산시 직영체재로 전환해야”","26일 오후 3시 30분께 부산시 부산진구 범천동 부산교통공사 입구에서 부산지역 장애인 단체 및 두리발 택시이용 증증장애인 70여명이 두리발 택시 부산시 직영을 촉구하는 결의대회를 열고 있다. © News1 조아현기자장애인 이동권 연대, 부산교통공사 앞에서 사장면담요구(부산ㆍ경남=뉴스1) 조아현 기자 = 중증장애인의 이동수단인 장애인 콜택시 '두리발' 운행이 부산에서 시작된 지 10년째. 부산지역 장애인단체들이 26일 오후 3시 부산교통공사 앞에서 두리발 택시의 부산시 직영체제 전환을 요구하는 '교통공사사장 면담 촉구 대회'를 열었다. 이날 결의대회는 부산장애인 이동권연대, 가람 장애인자립생활센터 등 부산지역 장애인 단체 10여개와 두리발 택시 이용 장애인 70여명이 모여 시청까지 휠체어를 타고 3.8km 가량을 행진했다. 대회에 참석한 박태길 부산장애인 이동권 연대대표는 ""중증장애인이 이용할 수 있는 유일한 택시이동수단인 두리발 택시를 민간택시조합이 아닌 시 차원의 부산교통공사에서 운영해야 한다""고 말했다. 두리발 택시는 지난 2006년 10여대 차량으로 시작해 현재는 128대로 법정기준인 70% 수준에 이르렀다.하지만 이는 2만여명에 달하는 부산의 1,2급 중증장애인 수를 감안하면 장애인 200명당 두리발 택시 1대를 이용할 수 있는 수치에 불과하다.게다가 최근 두리발 택시를 운영하는 택시조합과 계약된 서버관리업체가 임금 등의 미지급을 이유로 배차 시스템 서버를 다운시켜 장애인들이 25시간 동안 두리발 택시를 이용하지 못하는 해프닝을 겪기도 했다. 이와 관련해 '420 장애인차별철폐' 측은 부산시가 두리발 택시의 공공성을 확보하고 택시요금 인하, 지속적인 증차를 위해 노력해야 한다는 입장이다. 현재 민간차원의 택시운송사업조합으로 위탁운영되는 두리발 택시는 운전사들의 복지혜택이 제대로 지원되지 않고 운행거리 및 건수에 따라 임금이 지급돼다 보니 일부 운전사들의 과속운전과 불친절한 서비스가 문제로 지적된다. 박태길 대표는 "" 10년이면 강산도 변한다는데 두리발 택시가 부산에서 도입된지 10년째에 접어들었다""며 ""매번 지적되어온 두리발 택시 운영상의 문제점들이 이번에는 꼭 개선되었으면 한다""고 전했다. choah4586@[이슈 속으로~ 뉴스1 카드뉴스] [뉴스1 무료만화][© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
5,2015.06.29. 오후 4:26,"부산경찰청, 경미한 교통위반에 범칙금 부과 대신 훈방","부산경찰청     (부산=연합뉴스) 민영규 기자 = 부산경찰청이 교통법규 위반 차량에 대한 단속 패러다임을 바꾸기로 했다.     무조건 범칙금 통고서를 발부하는 대신에 가벼운 위반 차량에 대해서는 운전자에게 교통법규를 준수하겠다는 내용의 스티커를 나눠주기로 했다.    사실상 공개적으로 훈방 조처를 하겠다는 것이다.     부산경찰청은 오는 7월 1일부터 8월 31일까지 부산시내 전역에서 이 같은 정책을 펴기로 하고 본격 준비에 들어갔다고 29일 밝혔다.    계도 대상은 정지선이나 차선 위반, 방향 지시등을 켜지 않는 등 경미한 위반행위에 한정된다.     또 가족을 태우고 있거나 운전면허를 취득한 지 2년 이내의 초보 운전자, 만 65세 이상 노인, 장애인, 임신부, 다른 지역에서 온 운전자 등을 선처하기로 했다.    이를 적발한 경찰관이 운전자의 신원 등을 조회한 뒤 특별한 사유가 없으면 '교통질서 나부터 먼저' 등의 문구가 있는 스티커를 주고 안전운전을 당부할 계획이다.     그러나 중앙선 침범, 신호 위반 등 큰 사고로 이어질 수 있는 중대한 위반 행위는 지금처럼 강력하게 단속한다.     부산경찰청이 이 같은 시도를 하는 것은 사고를 예방하는 데 강력하게 단속하는 것만으로는 한계가 있고 운전자들의 자발적인 준법운전이 뒷받침돼야 한다고 판단한 때문이다.     부산경찰청은 지난해 88만여 건의 교통법규 위반을 단속했지만 정지선 준수, 방향 지시등 점등 등의 법규 준수율은 전국 17개 시·도 가운데 11위에 머무는 등 강력한 단속 효과가 나타나지 않고 있다.     지난해 현장에서 단속한 교통법규 위반은 37만여 건이고 이 가운데 20%가량은 경미한 수준인 것으로 경찰은 파악하고 있다.     나머지 51만여 건은 무인단속 카메라 등에 적발됐다.     부산경찰청 관계자는 ""7∼8월 두 달간 시범시행을 하고 효과를 분석해 전면 시행 또는 중단을 검토하겠다""면서 ""경찰관이 보이지 않더라도 운전자들이 자발적으로 교통법규를 준수하는 문화가 형성되기를 기대한다""고 말했다. youngkyu@yna.co.kr▶ [현장영상] 축구 경기 중 상대선수 '똥침 성추행'▶ [오늘의 핫 화보] '터미네이터5' LA시사회 참석한 이병헌<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
6,2015.06.15. 오후 4:12,[사회] 대박 경쟁률 서울 마곡지구 장애인 특별분양 불법 당첨 의혹,"			[주간동아]서울 강서구 마곡동에 들어서는 ‘마곡13단지 힐스테이트 마스터’ 아파트에 청약하려는 사람들이 1월 중순 길게 줄 지어 서 있다.‘사업주체가 국민주택 등의 주택을 건설하여 공급하는 경우 무주택세대구성원으로서 다음 각 호의 어느 하나에 해당하는 자에게 그 건설량의 10%의 범위에서 특별공급할 수 있다. 7호 : 장애인복지법 제32조에 따라 장애인등록증이 교부된 자(정신지체인·정신장애인 및 제3급 이상의 뇌병변장애인의 경우 배우자 포함).’(주택공급에 관한 규칙 제19조 제1항) 현재 우리나라는 ‘주택공급에 관한 규칙’에 따라 장애인 특별공급을 시행하고 있다. 청약 과정을 보면 일단 주택 공급 주체인 한국토지주택공사(LH), 서울시 도시개발공사(SH공사), 민간업체가 시도에 장애인 특별공급 물량이 어느 정도인지 통보하면 시도 관할과에서 자치구·동에 공고를 내려보낸다. 해당 자치구·동에서 장애인 신청자를 접수받은 뒤 명단을 시도에 제출하면 담당 공무원은 배점기준표(장애 등급, 무주택 기간, 가구원 장애인 유무 등)에 의거해 산정한 점수대로 우선순위 명단을 작성하고, 주택 소유 여부를 국토교통부에서 검색해 최종 명단을 확정한다. 이후 주택 공급 업체가 추첨한 뒤 당첨 명단을 최종적으로 시도에 통보한다. 이 같은 과정으로 장애인은 일반 분양과 달리 2 대 1 정도의 낮은 경쟁률만 통과하면 인기 아파트에 입성할 기회를 얻게 된다.기초생활수급 장애인도 특별공급 신청1월 대기업 브랜드 건설사가 서울시에 분양한 강서구 마곡동 ‘마곡13단지 힐스테이트 마스터’에도 특별공급 물량이 배정됐다. 임대주택 비율이 높은 마곡지구에 민간 건설사가 선보이는 분양 물량이라 이곳은 지난 연말부터 일반 분양자의 관심이 높았다. 또한 공급 면적도 전용 59㎡와 84㎡ 중소형 타입이어서 실거주를 목적으로 당첨을 노리는 이가 많았다. 분양가도 주변 시세를 고려해 최저 3억6000만 원부터 최대 5억3000만 원 선까지 비교적 합리적으로 책정돼 청약 경쟁률은 27.6 대 1을 기록했다.마곡지구 13단지의 특별공급 물량은 총 공급 물량 1194가구의 10%에 해당하는 119가구였다. 서울시에 거주하면서 자격 요건이 되는 장애인 신청 인원은 152가구에 달했지만 최종 당첨된 장애인은 총 62가구에 불과했다. 그런데 이 가운데 19가구가 기초생활수급자인 것으로 드러났다. 최저 분양가가 3억6000만 원이라지만 한 달에 50만 원 안팎(1인 가구 기준)의 기초생활비를 지급받는 장애인이 감당하기에는 무리가 있어 보였다. 서울시청 관할 부서인 장애인자립지원과에 문의하자 “시에서도 의문을 갖고 경찰에 수사를 의뢰한 상황”이라고 답했다. 장애인자립지원과 관계자는 “장애인이 아닌 일반인도 은행 대출을 갚기 어려운 요즘 같은 때 기초생활수급자가 4억~5억 원에 달하는 아파트 분양을 신청한 것에 문제가 있다고 파악했다. 이 같은 정보를 파악한 경찰에서도 당첨 장애인 이름과 주소 등 관련 정보를 요청해 자료를 모두 제공했다”고 말했다. 수사를 진행하는 관할 경찰서 관계자는 “당첨자 19명의 이름은 모두 다르지만 계약자 연락처가 동일한 번호로 여러 건 중복돼 있었다. 이는 부동산 투기 전문가와 결탁했을 가능성이 높은 것으로 보고 현재 당첨 장애인에 대한 조사가 진행 중”이라고 설명했다. 장애인 특별공급에 투기 세력이 결탁했던 사건은 지난해부터 전국적으로 발생해왔다. 지난해 7월 부산에서는 장애인 특별공급을 부정하게 공급받은 뒤 프리미엄을 받고 되팔아 이득을 챙긴 투기 일당과 장애인협회 관계자들이 경찰에 대거 적발됐다. 1000가구 이상 대단지 공급이 예정된 서울 마곡동 ‘마곡13단지 힐스테이트 마스터’ 경쟁률은 27.6 대 1을 기록했다.당시 투기 일당은 부산 동래구 사직동의 1064가구 아파트 분양 물량 가운데 특별공급분 청약에 장애인 50~60명의 이름을 빌려 신청했고, 이 가운데 10가구가 당첨됐다. 전매제한이 없는 점을 노린 이들은 일반인에게 프리미엄을 붙여 되팔았고 가구당 2000만~3000만 원의 차익을 얻은 것으로 드러났다. 이들은 연상동의 모 아파트에서도 같은 수법으로 25가구를 분양받아 가구당 300만~1000만 원의 프리미엄을 붙여 되팔았고 총 4억 원가량의 부당이득을 챙긴 것으로 알려졌다. 3월에는 광주에서도 이 같은 수법의 일당이 경찰에 붙잡혔다. 경찰에 따르면 붙잡힌 이들은 2012년 11월부터 2년에 걸쳐 장애인 30여 명의 이름을 빌려 장애인 특별공급을 신청했다. 이들은 광주 동구 학동의 모 아파트 8가구와 남구 효천동의 모 아파트 18가구 등 분양받은 총 26가구를 일반인에게 프리미엄을 붙여 되팔았고 1억 원가량 부당이득을 챙긴 것으로 드러났다. 이들은 명의를 빌려준 장애인에게 1인당 150만~600만 원을 수수료로 지급한 것으로 알려졌다.전매제한 없어 투기 세력의 표적돼마곡지구 13단지는 12월 완공을 앞두고 있다. 마곡동 한 공인중개사사무소에 해당 아파트의 매매 가격을 문의하자 “매매 문의는 많이 들어오는데 조합원들이 매물을 내놓지 않고 있어 거래량이 거의 없다. 이 때문에 호가만 계속 오르는 추세다. 입주 시기가 돼봐야 알겠지만 지금 현재도 분양가에 비해 가격이 꽤 올랐다”고 말했다. 마곡지구 13단지의 6월 초 거래 가격은 최초 분양가에서 1억6000만~2억 원가량 오른 것으로 나타났다. 당연히 장애인 특별공급 당첨 물량에도 프리미엄이 붙은 상황. 경찰은 매매가가 정점에 달하는 12월 입주 시기에 맞춰 투기 일당이 당첨 물량을 내놓을 것으로 보고, 당첨된 장애인들을 상대로 수사를 계속하고 있다. 아파트 분양가가 오를 것으로 예상되는 전국 지역마다 이 같은 투기 세력이 장애인들과 결탁해 부정한 방법으로 청약 신청을 하고 있지만 해당 공무원들은 제도 자체에는 문제가 없다고 말한다. 서울시 관계자는 “기초생활수급자에 장애인이라고 아파트 분양을 받지 못하리라는 법은 없다. 신원이 명확하고 배점기준표상 우선순위 장애인이라면 당첨되는 것이 당연한 일이다. 친척이 함께 돈을 마련해 아파트 분양을 받을 수도 있는 문제이지 않는가”라면서 “투기 세력이 결탁했는지는 수사기관이 찾아내 형법상 처벌할 문제이지 부작용이 발생했다고 장애인 특별공급이라는 제도 자체를 없애거나 줄이는 것은 옳지 않다고 본다”고 말했다.특별공급 아파트 분양 이후 사후 관리를 제대로 해야 한다는 것. 현재 특별공급 물량은 신청에 자격 제한이 있지만 당첨된 이후에는 일반인에게 전매할 때 제한 규정이 없다. 이 때문에 투기 세력이 청약 가능한 장애인들과 지속적으로 결탁하는 사례가 이어지는 만큼 제도적 보완책 마련이 시급해 보인다.  동아일보 관련뉴스언론사 페이지로 이동합니다.‘박근혜 번역기’가 뜨는 아홉 가지 이유강남주민들 “아이 학교 보내도 되나” 불안, 박원순은…영화 ‘감기’처럼…항체 생긴 완치자 혈장 수혈, 효과는?日, 메르스 상륙도 안했는데 연일 대책회의-마스크 불티…왜?北 10대 군인 1명, 강원 중부전선 GP통해 귀순정혜연 기자 grape06@donga.com"
7,2015.06.17. 오후 3:00,"""재벌 배 채우던 교통카드 잔돈, 시민에게 돌려주자""","부산만 129억 원 장기 미사용... 배재정 의원 전자금융법 개정안 발의 예정[오마이뉴스 정민규 기자] ▲  새정치민주연합은 17일 오전 부산시청 앞에서 교통카드 장기미사용 충전선수금의 즉각 회수와 회수금의 공익 사용을 촉구하는 기자회견을 열었다. ⓒ 정민규충전만 해놓고 분실이나 방치로 5년 이상 사용하지 못한 교통카드 장기미사용 충전선수금이 부산에서만 129억 원. 운영을 맡은 롯데그룹 계열사가 지금껏 관리하던 이 돈이 시민을 위한 공익 사업을 위해 쓰일 법적 근거가 마련된다. 배재정 새정치민주연합 의원은 다음 주 초 전자금융거래법 개정안을 대표 발의한다고 17일 밝혔다. 개정안은 전자금용거래법 제19조의 '선불전자지급수단의 환급' 조항에 소멸시효를 5년으로 명기해 그 이상 쓰이지 않은 돈은 국가나 지방자치단체에 기부하거나, 예금재단, 공익법인에 출연할 수 있도록 하는 조항을 신설하는 내용을 담고 있다.이러한 법 개정 추진은 날로 늘어나는 교통카드 미사용 충전금의 활용이 지자체의 재량에만 맡겨져 있다는 문제의식에서 시작됐다. 1998년 이후 부산에 보급된 선불식 교통카드는 1100만 장 이상. 시민 한 사람 당 3장 꼴로 카드를 가지고 있는 셈이다. 실제 사용하는 카드가 150만 장 안팎이란 점에서 볼 때 950만 장은 분실이나 훼손, 방치 등의 이유로 사실상 버려진 상태이다. 지난 3월 말 기준으로 10년간 방치된 교통카드 충전선수금은 441억 원. 금융위원회가 상법을 근거로 정한 5년을 소멸시효로 봤을 때는 129억 원이 장기 미사용 충전선수금에 해당한다.""시민 쌈짓돈, 생색내기용 사업 사용되어선 안 돼""그동안 이 돈을 시민을 위해 사용해야 한다는 지적이 나왔지만 부산시는 관련 법이 없다는 이유로 회수에 소극적이었다. 반면 서울시와 광주시는 시가 주도적으로 교통카드 사업자와 장기미사용 충전 선수금에 대한 관리규정을 명시한 시행협약서를 체결해 공익 사용을 위한 길을 만들었다. 서울은 이 협약을 토대로 교통복지재단을 만들어 교통약자 지원 사업을 펼치고 있다. 배 의원과 새정치연합 부산시당은 부산에서도 교통카드 미사용 충전금을 활용해 그동안 재정 여건을 핑계로 하지 못했던 장애인 택시 '두리발'의 시 직영 등 교통약자 지원에 쓸 수 있다고 보고 있다. 부산시의회에서 전진영 의원이 이 문제를 거론하면서 부산시도 뒤늦게 오는 7월 협약에 환수 부분 추가를 논의 중이다.새정치연합은 법 통과 이전이라도 부산시가 교통카드 장기미사용 충전 선수금의 환수에 적극적으로 나서줄 것과 이를 공익적으로 활용하라고 촉구하고 있다. 새정치연합은 17일 오전 부산시청 앞에서 기자회견을 열고 ""국회에서 법 통과 이전에라도 적극적으로 나서서 장기미사용 충전 선수금을 환수하고, 교통약자를 위한 숙원사업에 사용될 수 있도록 보다 면밀히 사용처를 계획해 줄 것""을 부산시에 요청했다. 또 새정치연합은 ""시민의 쌈짓돈이 부산시장의 생색내기용 사업에 사용되는 것은 있을 수도, 있어서도 안 될 것""이라 덧붙였다.이 기사를 응원하는 방법!☞ 자발적 유료 구독 [10만인클럽]모바일로 즐기는 오마이뉴스!☞ 모바일 앱 [아이폰] [안드로이드]☞ 공식 SNS [페이스북] [트위터]		"
8,2015.06.03. 오후 5:56,"울산시의회 문병원의원 ""장애인 위한 저상버스 확충해 달라""","울산광역시의회 문병원 의원. 2015.05.11/뉴스1 © News1 이상문 기자(울산=뉴스1) 이상문 기자 = 울산시의회 문병원 의원은 3일 울산시에 서면질의를 내고 장애인 등 교통약자를 위한 저상버스를 확충해 달라고 요구했다. 문 의원은 “2012년 저상버스의 대수가 70대를 시작으로 2014년에 90대로 20대를 확충됐지만 지난해 서울 2496대 부산 399대, 대구 281대, 인천 280대, 광주 126대, 대전 183대에 비해 울산시는 대전의 49.1%에 그치고 있다”며 “저상버스 중에도 정상적인 작동이 되지 않아 휠체어를 탄 교통약자가 몇 시간 동안 버스를 기다렸다가 못타고 집으로 가는 경우도 있다”고 주장했다. 문 의원은 “장애인이 이동하기 편리한 도시는 비장애인도 이동하기 편리한 도시”라며 “장애인들이 하루빨리 누군가의 도움 없이 혼자서 버스를 이용 할 수 있는 날이 올 수 있도록 저상버스 확충을 서둘러 달라”고 당부했다.[이슈 속으로~ 뉴스1 카드뉴스] [뉴스1 무료만화][© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
9,2015.06.23. 오후 5:49,"한국도로公, 평사휴게소 '교통사고 캠페인·사진전'","【경산=뉴시스】박준 기자 = 한국도로공사 경북지역본부 평사휴게소(부산방향)는 23일 교통사고 캠페인 및 사진전시회를 개최했다. 한국교통장애인협회 영천시지회와 공동 주관한 이날 행사는 교통사고 예방을 위한 캠페인과 교통사고 사진 40여 점이 전시됐다. 교통장애인협회는 캠페인을 통해 과속, 졸음운전은 운전자의 생명은 물론 상대방 운전자에게도 치유할 수 없는 상처를 안겨줄 수 있어 각별한 주의를 당부했다. 대신기업㈜ 이창효 평사휴게소장은 ""오늘 행사는 고속도로를 이용하는 고객에게 교통사고의 심각성과 경각심을 일깨워주는 계기가 될 것""이라며 ""안전운행을 통해 교통사고를 줄이는 기회가 되길 바란다""고 말했다. june@newsis.com★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요★ 손 안에서 보는 세상, 모바일 뉴시스<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
