,날짜,기사제목,기사내용
0,2017.10.31. 오후 7:30,'마치 노예처럼' 무연고 장애인 15년간 노동 착취,"			【 앵커멘트 】  연고가 없는 지적장애인을 보호한다는 명목으로 공장에 데리고 와서는 무려 15년 동안 노예처럼 부린 50대 공장주가 구속됐습니다.   월급이 고작 11만 원이었는데, 노동착취만 한 게 아니었습니다.   박상호 기자입니다. 【 기자 】  공장 한쪽에 있는 조립식 단칸방에 한 남성이 앉아 있습니다.   남아 있는 치아가 거의 없고, 팔도 절단된 상태입니다. - ""옷은 왜 안 갈아입히고….""- ""왜 안 갈아입혀요. 옷이 천지라니까요.""  지능이 유치원생 수준인 이 남성은 공장에서 물품 하역과 청소를 도맡아 했습니다.   공장에서 무연고 장애인을 보호하는 것처럼 하며 월급으로 준 돈은 고작 10만 원, 매달 과자 값이라며 1만 원을 더 얹어준 게 전부입니다.  ▶ 스탠딩 : 박상호 / 기자- ""지적장애인 남성은 이곳에서 숙식을 하며 일을 한 것으로 알려졌는데, 언제, 어디서, 어떻게 오게 됐는지는 정확히 확인되지 않고 있습니다.""▶ 인터뷰 : 공장 근로자- ""어떻게 오게 됐는지 모르는데 보살펴줬죠. 여기서 계속…. 애가 오갈 데 없으니까….""  새로 호적을 취득한 1999년부터 일을 한 것으로 추정되는데, 3년 전 교통사고를 당하기 전까지 무려 15년 정도 노예 생활을 했습니다.▶ 인터뷰 : 강윤구 / 부산 사상경찰서 지능팀장- ""임금을 착복한 것뿐만 아니라 교통사고 보상금, 그로 인해서 나온 휴업급여, 장해연금까지 (가로챘습니다.)""  경찰은 공장주 송 모 씨를 횡령 등의 혐의로 구속하고, 지적장애인 남성을 장애인 보호시설에 인계했습니다. MBN뉴스 박상호입니다. [ hachi@mbn.co.kr ]  영상취재 : 정운호 기자   영상편집 : 이우주< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >		"
1,2017.10.31. 오전 11:50, ‘연봉 132만원’에 장애인 착취한 공장 대표 구속 ,"			 [한겨레] 15년 동안 하루 8시간 이상 일 시키며 임금 제대로 지급 안 해교통사고 보험금 등도 가로챈 혐의도15년 동안 노동을 착취당한 장애인이 살았던 공장의 조립식 건물의 단칸방. 부산경찰청 제공  ㄱ(57)씨는 1999년 7월 경남 김해에 있는 자신의 가방 제조 공장으로 ㄴ(51)씨를 데려왔다. ㄱ씨는 평소 알고 지내던 업체 사장의 부탁으로 지적장애인(지적장애 3급)인 ㄴ씨를 돌봤다고 한다. ㄴ씨는 ㄱ씨 공장에 딸린 조립식 건물 1층 13㎡가량의 단칸방에서 혼자 생활했다.   ㄱ씨는 ㄴ씨에게 물품 납품, 청소 등 잡일을 시켰다. ㄴ씨는 최소 하루 8시간 이상 일한 것으로 알려졌다. ㄱ씨는 ㄴ씨에게 다달이 11만원을 줬다. 10만원은 월급이고, 1만원은 과잣값이었다.   ㄴ씨는 2014년 3월 물건 납품하러 화물차를 타고 가다가 교통사고를 당해 오른팔을 심하게 다쳤다. ㄴ씨 앞으로 교통사고 보험금 2600만원, 장해연금 2100만원, 휴업급여 1700만원이 지급됐다. ㄱ씨는 지급된 돈 가운데 2700여만원을 ㄴ씨의 치료비로 사용했다. ㄴ씨는 교통사고 뒤 ㄱ씨의 공장에서 일은 하지 않았다.  당뇨를 앓고 있던 ㄴ씨는 교통사고와 당뇨 합병증으로 지난해 12월 병원에서 오른팔을 잘랐다. ㄴ씨는 지난해 12월부터 지난 1월 사이에 부산 사상구의 한 병원에서 당뇨 치료를 받았다. ㄴ씨는 병원의 다른 환자와 환자 보호자에게 1000원을 구걸하고 다녔다. 이가 거의 없고, 행색이 초라한 ㄴ씨가 병원에서 구걸하고 다니는 것을 이상하게 여긴 한 환자가 ㄴ씨를 경찰에 신고했다.  부산 사상경찰서는 31일 횡령, 최저임금법 위반 등 혐의로 ㄱ씨를 구속했다. ㄱ씨는 1999년부터 15년 동안 ㄴ씨의 임금 1억1000만원을 지급하지 않은 혐의를 받고 있다. 또 ㄴ씨의 교통사고 보험금 등 6700만원 가운데 치료비를 뺀 4000여만원을 가로챈 혐의도 사고 있다.  경찰은 ㄱ씨와 ㄴ씨가 알게 된 경위도 조사하고 있다. ㄴ씨는 1999전 이전에 대구의 한 사회복지법인에 있었다. 경찰은 ㄴ씨가 왜 사회복지법인에서 나왔는지, 어떻게 ㄱ씨의 공장에서 일하게 됐는지 등을 캐고 있다. ㄴ씨가 있었던 사회복지법인은 현재 폐업한 상태다. 경찰은 ㄱ씨가 2008년 3월 ㄴ씨를 지적장애 3급으로 등록한 점도 장애인 취업 지원 혜택을 노린 것이 아닌지 의심하고 있다.   경찰 관계자는 “ㄱ씨가 ㄴ씨를 잘 돌봤다고 주장하지만 방치된 정황이 있다. 현재 ㄴ씨는 발달장애인 지원센터와 장애인 보호기관에 있다”고 말했다. 부산/김영동 기자 ydkim@hani.co.kr  ▶ 한겨레 절친이 되어 주세요! [신문구독] [사람과 동물을 잇다 : 애니멀피플] [카카오톡][ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
2,2017.10.31. 오전 8:24,"""보호해주겠다더니…"" 15년간 장애인 노동 착취한 악덕 공장주 구속","고된 업무 시키고 지급한 월급은 고작 11만원…[부산CBS 강민정 기자]6살 수준의 지능을 가진 지적장애인을 고용해 15년 동안 중노동을 시키고, 억대의 임금을 지급하지 않은 업주가 구속됐다. 사진은 피해 장애인 근로자가 머물렀던 숙소(사진=부산 사상경찰서 제공)6살 수준의 지능을 가진 지적장애인을 고용해 15년 동안 중노동을 시키고, 억대의 임금을 지급하지 않은 업주가 구속됐다.특히 이 장애인은 업무 중 발생한 교통사고로 팔을 절단하는 고통까지 겪어야 했지만, 업주는 제대로 된 치료는커녕 보험금까지 가로챈 것으로 드러났다.부산 사상경찰서는 31일 15년 동안 자신이 고용한 장애인 직원의 임금을 제대로 지급하지 않고, 교통사고 보험금과 정부지원금까지 착복한 혐의로 모 비닐쇼핑백 제조업체 공장주 A(57)씨를 구속했다고 밝혔다.A씨는 지난 1999년 7월부터 약 15년가량 김해에 있는 자신의 비닐쇼핑백 제조 공장에서 근무했던 지적장애 3급인 B(54)씨에게 임금 1억1천만원을 지급하지 않은 혐의를 받고 있다.A씨는 또 B씨가 업무 중 발생한 교통사고로 오른팔을 다쳐 지급받은 보험금과 국가에서 지급하는 휴업급여 등 6천700만원을 떼먹은 혐의도 받고 있다.경찰에 따르면, A씨는 지난 1999년 평소 알고지내는 다른 업체 공장주로부터 B씨를 소개받아 자신의 공장의 데려온 뒤 공장의 청소와 물품 상·하차 작업 업무를 시켰다.경찰 조사 결과 A씨가 그동안 B씨에게 지급한 월급은 과자값 1만원을 포함해 매월 11만원에 불과했던 것으로 드러났다.특히 지난 2014년 3월 27일 B씨가 화물차 기사와 함께 납품을 가던 중 교통사고가 발생해 오른팔을 다쳤지만, 제대로 된 치료를 받지 못해 당료 합병증까지 겹쳐 팔을 절단하는 지경에 이르렀다.이 과정에서 A씨는 B씨에 지급되는 교통사고 보험금 2천600만원과 장해연금 2천100만원, 고용노동부에서 지원하는 휴업급여 1천700만원 등 모두 6천700만원 자신이 임의로 사용했다고 경찰은 전했다.A씨는 경찰조사에서 ""오갈 곳이 없는 지적장애인을 보호하기 위한 것""이었다고 진술했다.하지만 B씨는 A씨의 집으로부터 20km 이상 떨어진 공장의 조립식 단칸방에서 혼자 생활해 온 것으로 밝혀졌다.또 치과 치료를 제 때 받지 못해 모든 치아가  빠진 것으로 전해졌다.경찰은 B씨가 당뇨 치료를 받기 위해 들린 병원에서 방문객들에게 1천 원씩 구걸한다는 첩보를 입수하고 수사에 나서 범행사실을 밝혀냈다. 경찰은 이와 함께 A씨가 다른 지적장애인 C(57)씨를 고용해 임금을 제대로 지급하지 않았다는 공장 관계자들의 진술을 토대로 추가 피해자가 더 있을 것으로 보고 수사를 확대하고 있다.kmj@cbs.co.kr저작권자 © CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지		"
3,2017.10.31. 오전 8:27,무연고 지적장애인 데려다 공장서 15년간 임금착취,"© News1 최진모 디자이너보험금·장해연금까지 가로챈 업체대표 구속(부산ㆍ경남=뉴스1) 조아현 기자 = 지적장애인을 보호한다는 명목으로 공장 숙소에 데려다놓고 15년 동안 임금을 착취하면서 교통사고 보험금과 장해연금까지 가로챈 모 기업체 대표가 경찰에 구속됐다.부산 사상경찰서는 31일 횡령, 최저임금법 위반 등의 혐의로 모 비닐쇼핑백 제조업체 대표 A씨(57)를 구속했다고 밝혔다.A씨는 1999년 연고가 없는 B씨(51·지적장애 3급)를 자신이 운영하는 공장으로 데려와 단칸방에 홀로 거주하게 해놓고 15년동안 공장에서 근무하다 발생한 교통사고 보험금, 휴업급여, 장해연금, 임금 등 1억 5000만원 상당을 착복한 혐의를 받고있다. 경찰은 A씨가 B씨를 법원에 취적(就籍) 신청한 뒤 1999년 7월 호적 허가를 받아내고 2008년 3월에는 지적장애인 3급으로 등록시켰다고 설명했다.A씨는 B씨를 공장 화물차 기사와 함께 다니면서 물품 하역작업과 납품, 청소, 잡일 등을 하도록 시켰지만 지난 15년동안 근무한 1억 1000만원 상당의 임금을 지급하지 않았다.또 A씨는 2014년 3월 B씨가 화물차량에 탑승해 납품을 하러가다 발생한 교통사고로 오른팔을 다쳐 지급받은 교통사고 보험금 2600만원과 장해연금 2100만원, 휴업급여 1700만원 등 모두 6700만원을 가로챈 것으로 드러났다.A씨는 6700만원 가운데 2700만원 상당을 B씨의 치료비로 썼지만 B씨는 결국 팔을 절단해야 했고 결국 장해 6급판정을 받았다. B씨는 팔을 다친 이후부터는 공장 일을 하지 못했다. 경찰에서 A씨는 ""1999년 당시 지인인 공장장이 B씨를 데려가 보호해달라는 부탁을 받고 지금껏 데리고 있었던 것""이라고 주장했다. 하지만 B씨가 생활했던 숙소는 A씨의 주거지와 20㎞ 정도 떨어진 공장 1층 조립식 단칸방이었고 치아 치료를 제때 해주지 않아 이가 모두 빠진 상태였다고 경찰은 전했다.경찰조사 결과 A씨는 이전에도 B씨와 같은 장애인 보호시설이 있었던 지적장애인 C씨(53)를 공장에 데려와 일을 시켰던 것으로 나타났다.경찰은 B씨의 가족과 연고지를 확인하기 위해 DNA와 지문감식을 진행했고 가족은 파악이 안되지만 기존에 다른 호적이 등록되어 있었던 사실을 확인했다고 설명했다.경찰 관계자는 ""예전에 지냈던 장애인 보호시설에서 B씨의 호적을 등록한 것으로 유추된다""며 ""가족이나 연고지가 전혀 파악되지 않는 상황""이라고 말했다. 경찰은 장애인 고용업체에서 비슷한 행위를 일삼는 사례가 더 있을 것으로 보고 부산시, 발달장애인지원센터 등 관계기관과 협업을 통해 수사를 확대할 계획이다.choah4586@▶ 뉴스1 [Book] 오픈! 실천 핀테크!▶ 여러분의 제보를 기다립니다.제보하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
4,2017.10.30. 오전 11:18,부산지하철 이용객 무료승차 증가… 공임운임 누적 적자 5098억 ,"			【부산=뉴시스】제갈수만 기자 = 지난 5년간(2013년) 부산지하철 이용객 중 무료승차가 매년 늘어나고 있는 가운데 공임운임제도(PSO)누적적자 또한 5098억원에 달한 것으로 나타났다. 30일 더불어민주당 최인호(국회 국토교통위원회, 부산사하갑)의원이 부산교통공사로부터 제출받은 자료에 따르면 2016년 경로자, 장애인, 국가유공자 등 PSO 무료승차 인원은 8756만명(일평균 24만명)으로 부산지하철 전체 이용객 3억 3099만명(일평균 91만명)의 27%수준으로 부산지하철 이용객 4명중 1명은 PSO 무료승차 인원인 것으로 조사됐다. PSO(Public Sevice Obligation)란 공임운임 감면 제도로써 노인복지법에 의한 만65세이상 경로자, 장애인복지법에 의한 장애인, 국가유공자법에 의한 국가유공자 등이 지하철을 무료로 이용할 수 있도록 지원하는 제도이다. 올해 상반기 부산지하철 전체 이용객 수는 1억 6892만명, 일평균 93만명으로 2016년 전체 이용객 1억 6489만명, 일평균 91만명보다 2.4% 증가했다. 부산지하철 전체 102개역중 2016년 이용객이 가장 많은 지하철역은 서면역으로 일평균 6만 7091명이 이용해 2위인 연산역 이용객 3만 2024명보다 2.1배 많아 압도적 1위를 차지했고, 3위는 사상역 2만 4,218명, 4위는 남포역 2만 3144명, 5위 부산역 2만 2081명 순으로 이용객이 가장 적은 지하철역은 석대역으로 일평균 149명만이 이용해 1위 서면역과 450배 큰 차이를 보였다. 2016년 PSO 무료승차 인원은 8756만명으로 부산지하철 전체 이용객 3억 3099명의 27% 수준이며, 이는 서울지하철 PSo 비율 14%보다 1.9배나 높음. 2016년 서울지하철 이용객 17억 7416만명 중 PSO 인원은 2억 5356만명(14%).으로 조사됐다. PSO 무료승차 이용객이 가장 많은 지하철역도 서면역으로 일평균 1만 5348명이 무료승차 했으며, 2위는 연산역 9575명, 3위 부전역 8429명, 4위 자갈치역 8338명, 5위 범일역 6319명 순이었다.  지난 5년간 PSO 무료승차 인원은 총 4억 1267만명이며, PSO 적자는 5098억원으로 매년 1000억원을 초과하는 PSO 적자로 인해 부산철도공사의 적자가 매년 누적되고 있음에도 정부는 재정부담을 지방자치단체에만 전가하고 있다고 지적했다.  이로 인해 20년 이상 경과된 노후 전동차가 360량으로 전체 전동차 926량의 39%를 차지하고 있으며, 1985년 개통된 노포-범내골 1호선 등 30년 넘은 전동차도 132량이나 돼 안전사고 피해가 우려되는 상황임.  오는 2019년 4월이 되면 호포-서면 168량도 사용연수가 20년 이상 되어 20년이상 노후 전동차가 전체의 57%(528량)를 넘어설 것으로 전망된다. 최인호 의원은 ""부산지하철은 하루 평균 93만명의 시민이 이용하는 대표적인  대중교통 수단으로서 안전이 무엇보다 중요한데, 매년 1000억원에 달하는 PSO 적자로 인해 노후 전동차 교체가 지연되고 있어 안전사고 피해가 우려된다""며 ""정부는 대형사고가 발생하기 전에 PSO 국고지원 방안을 마련하는 등 지방자치단체 노후 전동차 교체에 적극 나서야 한다""고 말했다. jgsm@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
5,2017.10.31. 오후 5:02,15년 동안 장애인에 월급 11만 원 준 사장 구속,"			[앵커]지적 장애인을 십수 년 동안 일을 시키고도 한 달에 고작 11만 원만 준 사장이 구속됐습니다.오갈 데 없는 장애인을 보살폈다는 게 사장의 주장이지만 피해 장애인을 보면 제대로 보살핌을 받았는지 의문이 듭니다.김종호 기자가 보도합니다.[기자]지난 1999년부터 공장에 딸린 단칸방에서 생활하던 지적 장애인입니다.찌든 때가 가득한 방에서 지내며 제때 치료받지 못해 치아가 거의 다 빠졌습니다.사장은 물품하역이나 청소 같은 잡일을 시키고도 매월 임금 10만 원과 과잣값 만 원을 건네기만 했습니다.경찰은 최저임금을 적용하면 15년 동안 주지 않은 임금이 1억천만 원가량이라고 설명했습니다.[강윤구 / 부산 사상경찰서 지능팀장 : 같이 일했던 근로자, 그리고 피해자 진술을 토대로 검토했을 때 (15년 동안) 일한 것으로 판단했습니다.]지난 2014년 3월에는 교통사고로 팔을 심하게 다쳐, 일 할 수 없게 됐는데, 이때 나온 보험금과 휴업급여 등 4천여만 원도 사장이 챙긴 것으로 조사됐습니다.피해자는 지난달 공장 단칸방을 떠나 보호시설에서 지내고 있습니다.피해자가 병원에서 구걸하는 모습이 포착돼 수사에 들어간 경찰.사장은 조사에서 오갈 데 없는 장애인을 보살폈을 뿐이라고 주장했습니다.[공장 관계자 : 보살펴 줬습니다. 여기서 계속. 사람이 어리석고 오갈 데 없어서. 그리고 착취 아닙니다. 착취는 무슨 착취입니까?]이 공장 단칸방에서는 지금은 보호시설에 있는 다른 지적 장애인도 같이 생활했던 것으로 드러났지만, 구체적인 피해는 확인되지 않았습니다.경찰은 최저임금법에 따른 임금을 지급하지 않고 보험금 등을 가로챈 혐의로 사장을 구속해 검찰에 넘겼습니다.YTN 김종호[hokim@ytn.co.kr]입니다.▶동영상 뉴스 모아보기 ▶YTN과 친구가 되어주세요[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]		"
6,2017.10.31. 오후 9:47,지적장애인 15년간 노동착취…월급은 단돈 11만원,"			지적장애인 15년간 노동착취…월급은 단돈 11만원[뉴스리뷰][앵커] 연고가 없는 지적장애인에게 매달 11만원의 임금만 지급하며 15년간 일을 시킨 50대가 경찰에 구속됐습니다. 지적장애인이 일하던 중 사고가 나자 보험금과 장애인 연금 수천만원을 가로채기도 했습니다. 차근호 기자가 보도합니다.[기자]부산 김해에 있는 한 공장 내 마련된 숙소입니다. 지적장애인 51살 A씨는 이곳에서 15년간 숙식을 해결하며 공장에서 일을 해왔습니다.물품을 트럭에 싣거나 배달, 청소일을 하루 8시간 정도 했지만, 공장주 57살 송 모 씨는 A씨에게 고작 11만원의 월급만 줬습니다.2014년 3월에는 A씨가 배달을 하던중 교통사고로 크게 다쳤습니다. 이 때문에 A씨 앞으로 보험금과 장애연금 등 모두 6천700만원이 나왔지만, 송 씨가 모두 가져갔습니다.교통사고로 다친팔은 합병증으로 인해 결국 절단해야 했고, 치아관리도 제대로 이뤄지지 않아 A씨는 윗니가 거의 없는 상태입니다.경찰은 A씨가 병원에서 구걸을 한다는 정보를 입수하고 A씨 주변에 대한 수사를 해 공장주 송 씨의 범행을 적발했습니다. 경찰은 1999년 이전 대구의 한 복지시설에 있던 A씨가 어떤 연유로 시설을 나와 송 씨의 공장에서 일하게 됐는지 집중적으로 조사하고 있습니다.해당 시설 출신의 또다른 장애인도 송씨의 공장에서 일했다는 정황에 대해서도 확인하고 있습니다. <강윤구 / 부산 사상경찰서 지능팀장> ""또 다른 장애인 피해자도 이번 피해자와 같이 일을 했던 것으로 생각하고 수사하고 있습니다."" 현재 송씨측은 혐의를 부인하고 있습니다. <송 씨 측 관계자> ""(경찰 수사가) 사실과 다르게 밝혀져 버리니까. 그것이 문제지. 보살펴 줬죠. 여기서 계속…""경찰은 송 씨를 횡령과 최저임금법 위반 혐의로 구속했습니다. 연합뉴스 차근호입니다. 연합뉴스TV : 02-398-4441(기사문의·제보) 카톡/라인 jebo23  ▶ 연합뉴스TV 생방송 시청   ▶ 뉴스스탠드 구독 ▶ 대한민국 뉴스의 시작, 연합뉴스TV 앱 다운받기"
7,2017.10.20. 오전 12:02,[장애인과 함께하는 설교] 예수 믿어도 별 수 없더라?,"시편 119편 71절‘지선아 사랑해’란 책과 간증으로 희망을 주는 이지선 자매를 알고 있습니다. 그녀는 2000년 7월 교통사고를 당한 뒤 수차례 피부이식 수술과 힘든 재활 치료를 했습니다. 그 후 미국으로 공부하러 가서 사회복지학 박사학위를 따고 올해엔 한동대 교수로 학생들에게 사회복지를 강의하고 있습니다.  그녀는 미국에서 공부할 때 뉴욕마라톤 대회에 나가 42.195㎞를 다 뛰었고, 그때 경험을 이렇게 이야기합니다. “마라톤을 그만두고 싶은 순간이 많았습니다. 죽을 것 같이 느껴졌습니다. 하지만 죽을 것 같은 것이지 죽는 게 아니었습니다. 죽을 것 같이 무섭게 생각되는 것이지 실제 그 고통이 나를 죽이는 것이 아니었습니다. 신앙생활도 이와 같습니다.” 비기독교인은 기독교인이 고통 가운데 있으면 “예수 믿어도 어쩔 수 없네”라고 반응합니다. “교회 다녀도 망하는구나”라고 말합니다. 그들은 예수 믿으면 다 잘돼야 한다고 생각합니다. 마치 하나님을 믿으면 힘들지 않게 되고 행복하게 되는 거라고 생각합니다. 그러니 힘들어하고 있는 기독교인을 보면 믿음이 안 좋다고 판단합니다. 일부 기독교인도 같은 생각을 합니다. 그러다가 세상의 복을 찾아 다른 종교로 갑니다.  고난의 뜻을 알지 못하면 이렇게 생각할 수밖에 없습니다. 예수 믿어도 별수 없고 교회 다니나 안 다니나 똑같다고 여깁니다. 하지만 고난의 뜻을 깨닫게 되면 달라집니다. 고난은 일반적입니다. 욥은 “사람은 고생하기 위해 태어났다”고 말했습니다. 어느 누구도 피해갈 수 없는 사실입니다. 목사도 암에 걸립니다. 믿음이 좋은 사업가도 망합니다. 예수 믿는 집의 자녀도 삶의 방향을 몰라 헤맬 수 있습니다.  문제는 힘든 것, 아픈 것이 아닙니다. 그 속에 숨은 뜻을 알지 못하는 것이 문제입니다. 우리는 고난의 의미를 깨달아야 합니다. 이를 깨닫는 순간 힘들고 아픈 것이 변해 행복이 됩니다. 시편에서는 “고난당한 것이 내게 유익이라 이로 말미암아 내가 주의 율례들을 배우게 되었나이다”(시 119:71)라고 했습니다. 힘든 것을 통해서 알아가고 나니 “힘든 것이 유익이다”고 말합니다.  예수 믿어도 어쩔 수 없다고요? 아닙니다. 톨스토이는 “고통은 깨달음을, 괴로움과 번뇌는 기쁨을 준다”고 했습니다. 고통 속에 하나님 뜻이 있습니다. 그 힘든 것이 변하여 복이 됩니다. 그래서 힘든 것은 인생의 보물창고입니다. 다만, 고난 속에서 하나님의 뜻을 아는 사람은 복 받은 사람입니다. 반대로 힘들어서 평생 그 뜻을 알지 못하고 “예수 믿어도 어쩔 수 없네” 하다가 죽는 사람은 참으로 불쌍한 인생입니다. 살아오는 동안 힘들지 않았을 때가 어디 있습니까. 그동안도 많은 문제와 힘든 것을 넘으며 살아왔습니다. 지금 여러분이 당하는 힘들고 아픈 것에도 분명한 뜻이 있습니다.  깨달아야 합니다. 깨달음을 믿음으로 받아들여야 합니다. 그러면 예수 믿는 것이 별것이 됩니다. 유봉호 목사 부산 연산성서침례교회◇이 설교는 장애인을 위해 사회적 기업 ‘샤프에스이’ 소속 지적 장애인 4명이 필자의 원고를 쉽게 고쳐 쓴 것입니다.[미션라이프 홈페이지 바로가기][미션라이프 페이스북 바로가기]GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
8,2017.10.26. 오후 1:27," 부산교통공사, 신입사원 최종합격자 97명 발표 ","			【부산=뉴시스】제갈수만 기자 = 부산교통공사가 2017년도 신입 사원 최종 합격자 97명을 26일 발표했다. 최종합격자 97명 중 공개경쟁 합격자는 78명으로 ▲운영직 38명 ▲토목직 5명 ▲기계직 5명 ▲전기직 24명 ▲신호직 6명이며, 제2종 전기차량운전면허 소지자를 대상 경력경쟁 합격자는 19명 ▲운영직 10명, ▲운전직 9명이다.  합격자들은 신체검사를 거쳐 11월 6일부터 3주간 BTC아카데미에서 신규임용후보자 교육을 이수한 후 순차적으로 임용될 예정이다. 이번 신입사원 채용엔 총 4709명이 지원해 평균 48:1의 경쟁률을 기록했으며, 특히 기계직(장애인 제외)의 경우 3명 모집에 649명이 지원해 216.3:1의 최고 경쟁률을 기록했다. 한편 공사는 이번 채용에서 출신학교, 학점, 성별, 나이, 가족관계 등을 일체 배제한 블라인드 채용을 전면 도입해 지원자의 직무능력을 집중 검증하였으며,  앞으로도 차별 없는 블라인드 채용을 지속적으로 진행할 계획이다. 부산교통공사 관계자는 ""높은 경쟁률과 어려운 관문을 뚫고 합격한 신입사원에게 진심으로 축하의 인사를 전한다""며 "" 이번 신입사원들이 공사의 미래를 열어나갈 핵심인재로 성장하기를 바란다""고 전했다. jgsm@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
9,2017.10.16. 오전 9:53,'활동보조인 시장'에서 외면받는 지역 중증장애인  ,"교통 불편한 도심 외곽 1급장애인 보조 거부하는 일 잦아[부산CBS 강민정 기자]도심 외곽지연인 부산 기장군에 살고 있는 지체장애 1급인 김동호씨는 활동보조인을 구하지 못할 경우장애 3급인 70대 노모의 도움을 받아 생활하기도 했다.(사진=김동호씨 제공)장애인의 자립생활을 가능케 하고, 가족들의 부담을 덜어 주기 위해 정부와 지자체는 지역 장애인센터를 통해 활동보조인을 제공하는 사업을 펼치고 있다.하지만, 대중교통이 불편한 도심 외곽지역에 살고 있는 1급 중증장애인들이 활동보조인을 구하지 못해 어려움을 겪고 있다.희귀난치성 질환인 폼페병을 앓고 있는 1급 지체장애인 김동호(39) 씨.부산 도심에서 떨어진 기장군 철마면 고촌리에 살고 있는 김씨는 24시간 인공호흡기를 달고 활동보조인 없이는 물 한 모금 마시기가 어렵다.어렵사리 인연이 된 활동보조인 3명이 오전·오후·야간으로 시간을 나눠 김씨를 보살피고는 있지만, 긴 연휴나 피치 못할 개인 사정으로 활동보조인이 오지 못할 경우 김씨는 대체 활동보조인을 구하기가 사실상 불가능하다.김씨의 집까지 가는 대중교통 수단이 많지 않은 데다, 목에 달린 인공호흡기의 가래를 빼내는 작업은 물론 몸을 씻기고, 대소변까지 처리해야 하는 활동보조인의 업무가 고되기 때문이다.이 때문에 김씨는 과거 두 달가량 활동보조인을 구하지 못해 침대에 누워있어야만 했다.김씨는 ""새 활동보조인들이 와서 몸에 달린 의료 장비와 몸 상태를 보고는 아무 말 없이 돌아가기를 반복했다""며 ""결국 장애 3급인 70대 노모의 도움을 받아 최소한의 생활을 겨우 이어갔고, 지금도 휴일에는 어머니에게 의지하는 경우가 자주 있다""고 밝혔다.김씨처럼 인지기능에는 문제가 없지만, 신체를 움직일 수 없는 1급 지체장애인이, 더군다나 교통이 불편한 도심 외과 지역에 살 경우 활동보조인을 구하는 것은 하늘에 별따기와 마찬가지다.활동보조인에게 따로 지급되는 교통비나 노동강도에 따른 급여 차이가 사실상 없어 보조인들이 신체 활동이 가능한 지적장애인을 상대적으로 선호하고, 신체를 움직이기 힘든 지체장애인이더라도 급수가 낮은 장애인을 선호하는 게 현실이다.이 때문에 접근성이 떨어지는 곳에 사는 1급 중증장애인들은 평상시에도 활동보조인을 구하기 어렵지만, 야간이나 휴일에는 아예 구인활동을 포기하고 정부가 지원하는 활동보조인 서비스를 사용하지 않는 경우가 허다하다.부산 사상구 장애인자립생활센터 노경수 소장은 ""사상구가 아닌 도심 외곽지역에서 활동보조인을 연계해달라는 장애인들의 요청이 있지만, 활동보조인들이 대중교통이 불편한 곳에 잘 가지 않으려 한다""며 ""게다가 급수에 따른 임금 차이가 사실상 없어 보조인들이 1급보다는 비교적 손이 덜 가는 2,3급 장애인을 선호한다""고 설명했다.중증장애인 중에서도 가장 열악한 환경에 놓인 도심 외곽 지역에 거주하는 1급 중증장애인과 활동보조인을 연계해주는 실질적인 보완책 마련이 시급해 보인다.kmj@cbs.co.kr저작권자 © CBS 노컷뉴스(www.nocutnews.co.kr) 무단전재 및 재배포 금지		"
