INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010002LI122100010002013854,20201201,49,화,26,부산광역시,2629,남구,2,MALE,7,7036.439003,167.3782519
LI122100010002LI122100010002013855,20201201,49,화,26,부산광역시,2629,남구,4,MALE,2,7962.052051,401.7531873
LI122100010002LI122100010002013856,20201201,49,화,26,부산광역시,2629,남구,16,MALE,3,6421.097636,1611.716517
LI122100010002LI122100010002013857,20201201,49,화,26,부산광역시,2629,남구,2,FEMALE,6,9776.892288,226.1903062
LI122100010002LI122100010002013858,20201201,49,화,26,부산광역시,2629,남구,23,FEMALE,6,8856.303566,322.7602942
LI122100010002LI122100010002013859,20201201,49,화,26,부산광역시,2629,남구,6,FEMALE,1,1293.952582,64.04387307
LI122100010002LI122100010002013860,20201201,49,화,26,부산광역시,2629,남구,10,FEMALE,0,1365.816711,81.37687182
LI122100010002LI122100010002013861,20201201,49,화,26,부산광역시,2629,남구,2,MALE,5,8305.809673,419.3737327
LI122100010002LI122100010002013862,20201201,49,화,26,부산광역시,2629,남구,18,FEMALE,1,9196.441816,984.9026512
LI122100010002LI122100010002013863,20201201,49,화,26,부산광역시,2629,남구,18,MALE,1,10123.76055,1110.973984
LI122100010002LI122100010002013864,20201201,49,화,26,부산광역시,2629,남구,15,MALE,5,8295.325264,2400.005523
LI122100010002LI122100010002013865,20201201,49,화,26,부산광역시,2629,남구,7,FEMALE,7,7546.083726,566.1000617
LI122100010002LI122100010002013866,20201201,49,화,26,부산광역시,2629,남구,1,FEMALE,2,9423.615326,575.308901
LI122100010002LI122100010002013867,20201201,49,화,26,부산광역시,2629,남구,5,MALE,5,1822.113223,779.8302144
LI122100010002LI122100010002013868,20201201,49,화,26,부산광역시,2629,남구,0,MALE,7,8276.83584,239.7131538
LI122100010002LI122100010002013869,20201201,49,화,26,부산광역시,2629,남구,17,MALE,6,8006.541085,2569.907296
LI122100010002LI122100010002013870,20201201,49,화,26,부산광역시,2629,남구,14,MALE,1,9146.887825,859.2470918
LI122100010002LI122100010002013871,20201201,49,화,26,부산광역시,2629,남구,1,FEMALE,1,7395.624853,341.26021
LI122100010002LI122100010002013872,20201201,49,화,26,부산광역시,2629,남구,13,FEMALE,1,8973.039722,820.5569867
LI122100010002LI122100010002013873,20201201,49,화,26,부산광역시,2629,남구,9,MALE,2,9404.220857,1397.462154
LI122100010002LI122100010002013874,20201201,49,화,26,부산광역시,2629,남구,4,MALE,6,7197.272112,545.3345494
LI122100010002LI122100010002013875,20201201,49,화,26,부산광역시,2629,남구,14,FEMALE,7,10286.2324,1242.795237
LI122100010002LI122100010002013876,20201201,49,화,26,부산광역시,2629,남구,6,FEMALE,5,2121.941858,518.7514818
LI122100010002LI122100010002013877,20201201,49,화,26,부산광역시,2629,남구,18,MALE,5,8526.303676,3046.271355
LI122100010002LI122100010002013878,20201201,49,화,26,부산광역시,2629,남구,15,FEMALE,5,9627.223464,1762.966162
LI122100010002LI122100010002013879,20201201,49,화,26,부산광역시,2629,남구,1,MALE,1,8148.229022,324.4410322
LI122100010002LI122100010002013880,20201201,49,화,26,부산광역시,2629,남구,5,MALE,4,1687.207264,559.8852915
LI122100010002LI122100010002013881,20201201,49,화,26,부산광역시,2629,남구,9,FEMALE,7,10642.32453,1035.89463
LI122100010002LI122100010002013882,20201201,49,화,26,부산광역시,2629,남구,11,FEMALE,1,8255.272521,544.8975973
LI122100010002LI122100010002013883,20201201,49,화,26,부산광역시,2629,남구,7,FEMALE,2,6623.194096,712.9557266
LI122100010002LI122100010002013884,20201201,49,화,26,부산광역시,2629,남구,19,MALE,5,9117.770685,2115.163669
LI122100010002LI122100010002013885,20201201,49,화,26,부산광역시,2629,남구,3,MALE,4,8016.478882,333.1056584
LI122100010002LI122100010002013886,20201201,49,화,26,부산광역시,2629,남구,22,FEMALE,6,9087.055103,620.1945683
LI122100010002LI122100010002013887,20201201,49,화,26,부산광역시,2629,남구,21,FEMALE,3,6708.22947,953.7397674
LI122100010002LI122100010002013888,20201201,49,화,26,부산광역시,2629,남구,23,MALE,7,6287.086817,227.0279043
LI122100010002LI122100010002013889,20201201,49,화,26,부산광역시,2629,남구,9,FEMALE,4,8367.021978,1494.098042
LI122100010002LI122100010002013890,20201201,49,화,26,부산광역시,2629,남구,20,MALE,2,10568.2344,1563.71948
LI122100010002LI122100010002013891,20201201,49,화,26,부산광역시,2629,남구,10,MALE,4,7632.664667,2093.934014
LI122100010002LI122100010002013892,20201201,49,화,26,부산광역시,2629,남구,21,MALE,4,8706.822122,1608.609087
LI122100010002LI122100010002013893,20201201,49,화,26,부산광역시,2629,남구,9,MALE,6,8172.734751,1991.942949
LI122100010002LI122100010002013894,20201201,49,화,26,부산광역시,2629,남구,22,FEMALE,5,9109.607607,919.3250486
LI122100010002LI122100010002013895,20201201,49,화,26,부산광역시,2629,남구,10,MALE,5,8472.302891,2300.461058
LI122100010002LI122100010002013896,20201201,49,화,26,부산광역시,2629,남구,14,MALE,7,6896.439574,1259.864647
LI122100010002LI122100010002013897,20201201,49,화,26,부산광역시,2629,남구,6,MALE,0,73.02154422,0
LI122100010002LI122100010002013898,20201201,49,화,26,부산광역시,2629,남구,18,FEMALE,5,9670.969507,2080.599123
LI122100010002LI122100010002013899,20201201,49,화,26,부산광역시,2629,남구,7,MALE,4,6042.490735,2032.281634
LI122100010002LI1221000100020138100,20201201,49,화,26,부산광역시,2629,남구,12,FEMALE,2,9479.727784,1216.337747
LI122100010002LI1221000100020138101,20201201,49,화,26,부산광역시,2629,남구,20,FEMALE,2,10172.44467,1351.022617
LI122100010002LI1221000100020138102,20201201,49,화,26,부산광역시,2629,남구,6,FEMALE,7,1717.139129,271.1402715
LI122100010002LI1221000100020138103,20201201,49,화,26,부산광역시,2629,남구,8,FEMALE,2,7921.686858,1600.773152
LI122100010002LI1221000100020138104,20201201,49,화,26,부산광역시,2629,남구,12,MALE,5,8381.891082,2196.656325
LI122100010002LI1221000100020138105,20201201,49,화,26,부산광역시,2629,남구,22,MALE,2,9336.48148,1511.216463
LI122100010002LI1221000100020138106,20201201,49,화,26,부산광역시,2629,남구,16,FEMALE,7,10743.29571,1190.244687
LI122100010002LI1221000100020138107,20201201,49,화,26,부산광역시,2629,남구,21,MALE,2,10684.18522,1721.333444
LI122100010002LI1221000100020138108,20201201,49,화,26,부산광역시,2629,남구,8,MALE,6,7664.020818,2132.014711
LI122100010002LI1221000100020138109,20201201,49,화,26,부산광역시,2629,남구,0,MALE,3,7280.396693,652.5623239
LI122100010002LI1221000100020138110,20201201,49,화,26,부산광역시,2629,남구,8,FEMALE,7,9501.401401,869.4544238
LI122100010002LI1221000100020138111,20201201,49,화,26,부산광역시,2629,남구,14,MALE,3,6222.287167,1405.014395
LI122100010002LI1221000100020138112,20201201,49,화,26,부산광역시,2629,남구,17,MALE,2,10211.47792,1836.572002
LI122100010002LI1221000100020138113,20201201,49,화,26,부산광역시,2629,남구,22,FEMALE,1,7884.648618,693.6323452
LI122100010002LI1221000100020138114,20201201,49,화,26,부산광역시,2629,남구,12,FEMALE,6,10044.4581,1525.606417
LI122100010002LI1221000100020138115,20201201,49,화,26,부산광역시,2629,남구,17,MALE,4,7923.681211,2720.737886
LI122100010002LI1221000100020138116,20201201,49,화,26,부산광역시,2629,남구,16,MALE,5,8297.486671,2654.577147
LI122100010002LI1221000100020138117,20201201,49,화,26,부산광역시,2629,남구,17,FEMALE,6,10452.65584,1590.081111
LI122100010002LI1221000100020138118,20201201,49,화,26,부산광역시,2629,남구,16,MALE,2,10162.8008,1646.753502
LI122100010002LI1221000100020138119,20201201,49,화,26,부산광역시,2629,남구,23,FEMALE,1,8210.299559,510.1369228
LI122100010002LI1221000100020138120,20201201,49,화,26,부산광역시,2629,남구,13,MALE,4,7650.606942,2011.591864
LI122100010002LI1221000100020138121,20201201,49,화,26,부산광역시,2629,남구,1,FEMALE,7,9824.788992,222.9545238
LI122100010002LI1221000100020138122,20201201,49,화,26,부산광역시,2629,남구,6,MALE,4,2032.897126,1130.477845
LI122100010002LI1221000100020138123,20201201,49,화,26,부산광역시,2629,남구,0,FEMALE,4,9876.839519,514.8810873
LI122100010002LI1221000100020138124,20201201,49,화,26,부산광역시,2629,남구,1,MALE,6,8246.752199,488.0976543
LI122100010002LI1221000100020138125,20201201,49,화,26,부산광역시,2629,남구,10,FEMALE,2,9381.010167,1037.936932
LI122100010002LI1221000100020138126,20201201,49,화,26,부산광역시,2629,남구,20,FEMALE,0,1015.469302,62.75403106
LI122100010002LI1221000100020138127,20201201,49,화,26,부산광역시,2629,남구,4,FEMALE,7,8173.453458,242.968708
LI122100010002LI1221000100020138128,20201201,49,화,26,부산광역시,2629,남구,6,FEMALE,0,64.36544776,0
LI122100010002LI1221000100020138129,20201201,49,화,26,부산광역시,2629,남구,5,MALE,7,1289.000191,319.9492651
LI122100010002LI1221000100020138130,20201201,49,화,26,부산광역시,2629,남구,0,FEMALE,7,11275.2724,308.5974296
LI122100010002LI1221000100020138131,20201201,49,화,26,부산광역시,2629,남구,11,FEMALE,2,9522.42764,996.1494266
LI122100010002LI1221000100020138132,20201201,49,화,26,부산광역시,2629,남구,20,FEMALE,6,10527.20593,976.0193011
LI122100010002LI1221000100020138133,20201201,49,화,26,부산광역시,2629,남구,21,FEMALE,4,8997.327679,1177.324344
LI122100010002LI1221000100020138134,20201201,49,화,26,부산광역시,2629,남구,8,MALE,3,5566.176603,2017.37406
LI122100010002LI1221000100020138135,20201201,49,화,26,부산광역시,2629,남구,1,FEMALE,4,8094.880687,311.8953804
LI122100010002LI1221000100020138136,20201201,49,화,26,부산광역시,2629,남구,9,FEMALE,6,10763.11697,1414.039286
LI122100010002LI1221000100020138137,20201201,49,화,26,부산광역시,2629,남구,11,MALE,6,7963.695326,2098.816838
LI122100010002LI1221000100020138138,20201201,49,화,26,부산광역시,2629,남구,0,FEMALE,3,7194.925506,404.7378328
LI122100010002LI1221000100020138139,20201201,49,화,26,부산광역시,2629,남구,3,MALE,1,7294.486557,196.08867
LI122100010002LI1221000100020138140,20201201,49,화,26,부산광역시,2629,남구,5,MALE,3,1357.454812,320.1852609
LI122100010002LI1221000100020138141,20201201,49,화,26,부산광역시,2629,남구,10,MALE,7,7198.232835,1243.623633
LI122100010002LI1221000100020138142,20201201,49,화,26,부산광역시,2629,남구,4,MALE,3,5443.353837,311.3170223
LI122100010002LI1221000100020138143,20201201,49,화,26,부산광역시,2629,남구,13,MALE,1,9868.885037,984.8415854
LI122100010002LI1221000100020138144,20201201,49,화,26,부산광역시,2629,남구,16,FEMALE,5,9676.798279,2040.801231
LI122100010002LI1221000100020138145,20201201,49,화,26,부산광역시,2629,남구,4,MALE,4,6795.416841,473.184724
LI122100010002LI1221000100020138146,20201201,49,화,26,부산광역시,2629,남구,11,FEMALE,5,9628.055414,1608.194075
LI122100010002LI1221000100020138147,20201201,49,화,26,부산광역시,2629,남구,19,MALE,7,7601.511573,606.5207818
LI122100010002LI1221000100020138148,20201201,49,화,26,부산광역시,2629,남구,18,FEMALE,7,10317.79685,829.4521031
LI122100010002LI1221000100020138149,20201201,49,화,26,부산광역시,2629,남구,2,MALE,3,6262.47241,356.1321933
LI122100010002LI1221000100020138150,20201201,49,화,26,부산광역시,2629,남구,23,FEMALE,5,9278.24401,528.1594079
LI122100010002LI1221000100020138151,20201201,49,화,26,부산광역시,2629,남구,3,MALE,6,8292.794737,378.210539
LI122100010002LI1221000100020138152,20201201,49,화,26,부산광역시,2629,남구,14,FEMALE,5,9305.989113,1562.423108
LI122100010002LI1221000100020138153,20201201,49,화,26,부산광역시,2629,남구,8,FEMALE,1,8489.897639,979.2117954
LI122100010002LI1221000100020138154,20201201,49,화,26,부산광역시,2629,남구,2,FEMALE,2,8995.88494,433.772433
LI122100010002LI1221000100020138155,20201201,49,화,26,부산광역시,2629,남구,14,FEMALE,3,5982.260029,932.0981079
LI122100010002LI1221000100020138156,20201201,49,화,26,부산광역시,2629,남구,4,FEMALE,3,5064.163167,139.817801
LI122100010002LI1221000100020138157,20201201,49,화,26,부산광역시,2629,남구,10,MALE,1,8776.295618,548.792635
LI122100010002LI1221000100020138158,20201201,49,화,26,부산광역시,2629,남구,4,MALE,7,6160.979088,238.1301329
LI122100010002LI1221000100020138159,20201201,49,화,26,부산광역시,2629,남구,8,MALE,2,8545.213697,1541.868356
LI122100010002LI1221000100020138160,20201201,49,화,26,부산광역시,2629,남구,22,MALE,3,6256.04872,1101.801275
LI122100010002LI1221000100020138161,20201201,49,화,26,부산광역시,2629,남구,1,FEMALE,5,9374.299925,333.6495173
LI122100010002LI1221000100020138162,20201201,49,화,26,부산광역시,2629,남구,12,FEMALE,7,10380.50157,1153.048819
LI122100010002LI1221000100020138163,20201201,49,화,26,부산광역시,2629,남구,0,MALE,0,1017.745251,18.98095703
LI122100010002LI1221000100020138164,20201201,49,화,26,부산광역시,2629,남구,15,MALE,2,10213.97644,1578.698869
LI122100010002LI1221000100020138165,20201201,49,화,26,부산광역시,2629,남구,23,FEMALE,4,8124.80817,540.2239988
LI122100010002LI1221000100020138166,20201201,49,화,26,부산광역시,2629,남구,20,FEMALE,4,9332.300187,1359.830369
LI122100010002LI1221000100020138167,20201201,49,화,26,부산광역시,2629,남구,2,MALE,0,716.396188,19.49873972
LI122100010002LI1221000100020138168,20201201,49,화,26,부산광역시,2629,남구,4,MALE,1,6321.652098,118.942522
LI122100010002LI1221000100020138169,20201201,49,화,26,부산광역시,2629,남구,15,FEMALE,2,9676.252422,1270.572177
LI122100010002LI1221000100020138170,20201201,49,화,26,부산광역시,2629,남구,15,MALE,3,6279.137242,1502.543389
LI122100010002LI1221000100020138171,20201201,49,화,26,부산광역시,2629,남구,5,FEMALE,1,1328.875102,61.25387549
LI122100010002LI1221000100020138172,20201201,49,화,26,부산광역시,2629,남구,7,MALE,6,6427.605619,1734.749494
LI122100010002LI1221000100020138173,20201201,49,화,26,부산광역시,2629,남구,4,MALE,0,578.3259091,26.33083463
LI122100010002LI1221000100020138174,20201201,49,화,26,부산광역시,2629,남구,19,MALE,1,10204.12987,1087.530849
LI122100010002LI1221000100020138175,20201201,49,화,26,부산광역시,2629,남구,23,FEMALE,2,8938.743811,740.6519944
LI122100010002LI1221000100020138176,20201201,49,화,26,부산광역시,2629,남구,8,MALE,4,7079.591025,2710.320003
LI122100010002LI1221000100020138177,20201201,49,화,26,부산광역시,2629,남구,11,MALE,1,8702.632161,637.4769146
LI122100010002LI1221000100020138178,20201201,49,화,26,부산광역시,2629,남구,3,MALE,0,704.687274,22.18443274
LI122100010002LI1221000100020138179,20201201,49,화,26,부산광역시,2629,남구,2,FEMALE,4,7685.822479,251.1102853
LI122100010002LI1221000100020138180,20201201,49,화,26,부산광역시,2629,남구,3,MALE,7,7057.599095,164.2194482
LI122100010002LI1221000100020138181,20201201,49,화,26,부산광역시,2629,남구,18,MALE,6,8205.92696,2227.799302
LI122100010002LI1221000100020138182,20201201,49,화,26,부산광역시,2629,남구,22,MALE,5,8220.312868,1366.834653
LI122100010002LI1221000100020138183,20201201,49,화,26,부산광역시,2629,남구,11,FEMALE,3,6052.44262,876.5162836
LI122100010002LI1221000100020138184,20201201,49,화,26,부산광역시,2629,남구,17,FEMALE,5,9482.392331,2143.361312
LI122100010002LI1221000100020138185,20201201,49,화,26,부산광역시,2629,남구,15,FEMALE,3,6428.026249,1111.611381
LI122100010002LI1221000100020138186,20201201,49,화,26,부산광역시,2629,남구,3,MALE,5,8145.190696,399.6580291
LI122100010002LI1221000100020138187,20201201,49,화,26,부산광역시,2629,남구,5,FEMALE,7,1526.331381,139.6065267
LI122100010002LI1221000100020138188,20201201,49,화,26,부산광역시,2629,남구,2,FEMALE,0,862.7868361,17.87587833
LI122100010002LI1221000100020138189,20201201,49,화,26,부산광역시,2629,남구,16,FEMALE,6,10518.5789,1797.920842
LI122100010002LI1221000100020138190,20201201,49,화,26,부산광역시,2629,남구,9,FEMALE,2,9116.68912,1186.975109
LI122100010002LI1221000100020138191,20201201,49,화,26,부산광역시,2629,남구,22,MALE,0,714.5939715,35.22081804
LI122100010002LI1221000100020138192,20201201,49,화,26,부산광역시,2629,남구,17,MALE,7,7034.251548,1172.010111
LI122100010002LI1221000100020138193,20201201,49,화,26,부산광역시,2629,남구,7,FEMALE,4,6751.228536,1029.016128
LI122100010002LI1221000100020138194,20201201,49,화,26,부산광역시,2629,남구,10,FEMALE,3,6225.98699,903.7507663
LI122100010002LI1221000100020138195,20201201,49,화,26,부산광역시,2629,남구,8,FEMALE,3,5967.952662,1490.578933
LI122100010002LI1221000100020138196,20201201,49,화,26,부산광역시,2629,남구,14,FEMALE,0,1368.047088,131.3887438
LI122100010002LI1221000100020138197,20201201,49,화,26,부산광역시,2629,남구,13,MALE,6,7882.263079,1962.392423
LI122100010002LI1221000100020138198,20201201,49,화,26,부산광역시,2629,남구,3,FEMALE,2,8690.957754,356.2922815
LI122100010002LI1221000100020138199,20201201,49,화,26,부산광역시,2629,남구,3,FEMALE,4,7602.983031,180.1510665
LI122100010002LI1221000100020138200,20201201,49,화,26,부산광역시,2629,남구,13,FEMALE,6,10409.24904,1480.404016
LI122100010002LI1221000100020138201,20201201,49,화,26,부산광역시,2629,남구,21,FEMALE,1,8899.352291,859.7804106
LI122100010002LI1221000100020138202,20201201,49,화,26,부산광역시,2629,남구,5,MALE,0,116.6917233,10.84678459
LI122100010002LI1221000100020138203,20201201,49,화,26,부산광역시,2629,남구,9,FEMALE,0,1319.958794,49.65368533
LI122100010002LI1221000100020138204,20201201,49,화,26,부산광역시,2629,남구,9,MALE,5,8311.876785,2422.292524
LI122100010002LI1221000100020138205,20201201,49,화,26,부산광역시,2629,남구,21,MALE,1,9573.811569,1002.697813
LI122100010002LI1221000100020138206,20201201,49,화,26,부산광역시,2629,남구,1,MALE,7,7193.396229,170.5924647
LI122100010002LI1221000100020138207,20201201,49,화,26,부산광역시,2629,남구,11,MALE,7,7014.852215,1252.23472
LI122100010002LI1221000100020138208,20201201,49,화,26,부산광역시,2629,남구,22,FEMALE,7,8961.945846,378.0516882
LI122100010002LI1221000100020138209,20201201,49,화,26,부산광역시,2629,남구,22,FEMALE,0,847.8525519,36.39272428
LI122100010002LI1221000100020138210,20201201,49,화,26,부산광역시,2629,남구,7,MALE,2,7001.798659,979.2214636
LI122100010002LI1221000100020138211,20201201,49,화,26,부산광역시,2629,남구,8,MALE,5,7856.264041,2911.179273
LI122100010002LI1221000100020138212,20201201,49,화,26,부산광역시,2629,남구,8,MALE,0,899.4787083,105.8946116
LI122100010002LI1221000100020138213,20201201,49,화,26,부산광역시,2629,남구,10,FEMALE,1,8477.748389,522.9152322
LI122100010002LI1221000100020138214,20201201,49,화,26,부산광역시,2629,남구,19,FEMALE,1,9584.049016,861.0563598
LI122100010002LI1221000100020138215,20201201,49,화,26,부산광역시,2629,남구,21,FEMALE,2,10089.92524,1384.980541
LI122100010002LI1221000100020138216,20201201,49,화,26,부산광역시,2629,남구,16,MALE,1,10398.91869,1297.560114
LI122100010002LI1221000100020138217,20201201,49,화,26,부산광역시,2629,남구,7,FEMALE,0,760.4239383,24.00424361
LI122100010002LI1221000100020138218,20201201,49,화,26,부산광역시,2629,남구,23,FEMALE,0,898.6460946,27.43492365
LI122100010002LI1221000100020138219,20201201,49,화,26,부산광역시,2629,남구,12,FEMALE,5,9343.46207,1511.554867
LI122100010002LI1221000100020138220,20201201,49,화,26,부산광역시,2629,남구,23,MALE,0,736.0470426,19.09674239
LI122100010002LI1221000100020138221,20201201,49,화,26,부산광역시,2629,남구,2,MALE,2,9520.126233,604.1591592
LI122100010002LI1221000100020138222,20201201,49,화,26,부산광역시,2629,남구,10,FEMALE,7,10642.50262,1170.026562
LI122100010002LI1221000100020138223,20201201,49,화,26,부산광역시,2629,남구,1,FEMALE,0,931.7376723,13.57249141
LI122100010002LI1221000100020138224,20201201,49,화,26,부산광역시,2629,남구,6,MALE,5,2285.101691,1527.410274
LI122100010002LI1221000100020138225,20201201,49,화,26,부산광역시,2629,남구,22,MALE,4,7863.75932,1361.968547
LI122100010002LI1221000100020138226,20201201,49,화,26,부산광역시,2629,남구,17,MALE,5,8082.725731,2918.837133
LI122100010002LI1221000100020138227,20201201,49,화,26,부산광역시,2629,남구,16,MALE,0,1013.915406,138.7608945
LI122100010002LI1221000100020138228,20201201,49,화,26,부산광역시,2629,남구,21,MALE,3,6783.207436,1471.097412
LI122100010002LI1221000100020138229,20201201,49,화,26,부산광역시,2629,남구,13,MALE,7,7159.184228,1105.769148
LI122100010002LI1221000100020138230,20201201,49,화,26,부산광역시,2629,남구,9,FEMALE,5,9833.750984,1713.589308
LI122100010002LI1221000100020138231,20201201,49,화,26,부산광역시,2629,남구,19,FEMALE,3,6812.355073,1180.547665
LI122100010002LI1221000100020138232,20201201,49,화,26,부산광역시,2629,남구,22,FEMALE,3,5898.169785,669.7222409
LI122100010002LI1221000100020138233,20201201,49,화,26,부산광역시,2629,남구,0,MALE,4,9216.434251,693.888994
LI122100010002LI1221000100020138234,20201201,49,화,26,부산광역시,2629,남구,2,FEMALE,1,6888.947092,247.2761607
LI122100010002LI1221000100020138235,20201201,49,화,26,부산광역시,2629,남구,23,MALE,1,9017.726162,514.0383112
